context;importance;human;response
"internacional, sin embargo, los demás países están obligados a aplicar dicha clasificación de manera principal porque así lo establece la DA 486 en su artículo 151.

56

Si bien la Clasificación de Niza es el recurso obligado para clasificar, las oficinas consultan y aceptan otras descripciones de productos y servicios no contempladas en el nomenclátor de Niza, pero que se encuentran en concordancia con dicha clasificación.

Para el caso de Colombia, la SIC también acepta descripciones de productos y servicios indicadas en el Gestor de Productos y Servicios de Madrid (“MGS”, por sus siglas en inglés)91 y en el Listado de Términos y Regionalismos Armonizados de Productos y Servicios de la Alianza del Pacífico (“Listado de Alianza del Pacífico”)92.";Alta;Cuáles clasificaciones adicionales a la Clasificación de Niza acepta la SIC para describir productos y servicios en Colombia?;Para el caso de Colombia, la SIC también acepta descripciones de productos y servicios indicadas en el Gestor de Productos y Servicios de Madrid (MGS, por sus siglas en inglés) y en el Listado de Términos y Regionalismos Armonizados de Productos y Servicios de la Alianza del Pacífico (Listado de Alianza del Pacífico).
En el caso de Perú, el INDECOPI cuenta con una herramienta nacional denominada Clasificador de Productos y Servicios Peruanizado (“PeruaNizado”) que recaba descripciones de productos y servicios que previamente han sido aceptadas por esa oficina. Adicionalmente también acepta las descripciones que contempla el Listado de Alianza del Pacífico.;Alta;Cuál es la herramienta nacional utilizada por INDECOPI para recabar descripciones de productos y servicios en Perú?;"La herramienta nacional utilizada por INDECOPI para recabar descripciones de productos y servicios en Perú es el Clasificador de Productos y Servicios Peruanizado (""PeruaNizado"")."
"Dada la evolución constante de nuevos productos y servicios, muchas oficinas han desarrollado sus propias bases de productos y servicios derivados de la aplicación de la Clasificación de Niza y en algunos casos han cooperado entre ellas para aceptar términos previamente armonizados. Es importante hacer notar que la mayoría de las herramientas de clasificación que utilizan las oficinas están basadas en los principios generales que rige la Clasificación de Niza.

Aquí un listado de algunas herramientas de clasificación:

Herramienta de

clasificación

Origen

Ubicación

Vinculante /

Solo contexto

	Clasificación	de Niza

OMPI

https://www.wipo.int/classifications/nice

		Para	Bolivia, Colombia, Ecuador	y

Perú.

MGS

OMPI

https://webaccess.wipo.int/mgs/?lang=es

Para Colombia";Alta;Cuáles son las herramientas de clasificación mencionadas en el contexto y para qué países están disponibles?;"Las herramientas de clasificación mencionadas en el contexto son la Clasificación de Niza y MGS.

- **Clasificación de Niza**: Está disponible para Bolivia, Colombia, Ecuador, y Perú.
- **MGS (Mark Globalization Service)**: Solo está disponible para Colombia."
"Sólo contexto

Para la debida clasificación de solicitudes de registro de marcas, el examinador deberá revisar la descripción de productos y/o servicios y determinar si la clasificación es correcta. En el supuesto que la clasificación no sea correcta, bien sea por términos ambiguos o porque no se apegue a los criterios establecidos, el examinador requerirá93 al solicitante una precisión o aclaración.

Es importante que los examinadores tengan presente que la Clasificación de Niza no es estática y cada cinco años, generalmente, cambia de edición y cada año cambia de versión, por lo que las oficinas están obligadas a aplicar la versión actualizada, dado que el artículo 151 de la DA 486 establece que se utilizará con sus “modificaciones vigentes”.94";Alta;Cuál es el intervalo de tiempo entre una edición y otra de la Clasificación de Niza?;El intervalo de tiempo entre una edición y otra de la Clasificación de Niza es de aproximadamente cinco años, según se menciona en el contexto proporcionado.
"A continuación, se identifican algunas situaciones que pueden generar un requerimiento por parte de la oficina a fin de tener total claridad sobre la clase de productos o servicios para la que se solicita la marca.

	Las oficinas podrán requerir al solicitante cuando la clase sea incorrecta, por ejemplo, a causa de un cambio de edición:

Clase 25: “Prendas de vestir, camisas, calcetines electrotérmicos”.

Los calcetines electrotérmicos en la décima edición de Niza estaban en la clase 25 pero en la undécima edición cambiaron a la clase 11.

	Las oficinas podrán requerir una precisión o aclaración cuando los productos o servicios puedan pertenecer a diversas clases, por su finalidad o por otra razón. La Clasificación de Niza señala con un asterisco cuando un producto o servicio se";Alta;Cuál fue el cambio en la clasificación de los calcetines electrotérmicos según la edición de la Clasificación de Niza?;Según el contexto proporcionado, los calcetines electrotérmicos pasaron de estar clasificados en la clase 25 en la décima edición de la Clasificación de Niza a ser reubicados en la clase 11 en la undécima edición.
"93 Ver el numeral 1.4.5.3 del capítulo 2 de este Manual “Criterios generales de Clasificación”, para ver las reglas de clasificación.

94 Cada cinco años se publica una nueva edición y, a partir de 2013, se publica anualmente una nueva versión de cada edición. La revisión está a cargo del Comité de Expertos establecido en virtud del Arreglo de Niza.

58

encuentra clasificado en varias clases debido a su finalidad o por otras características.

	Sistema monoclase.

De acuerdo con lo dispuesto en el artículo 138 de la DA 486:

“Artículo 138. La Solicitud de registro de una marca se presentará ante la oficina nacional competente y deberá comprender una sola clase de productos o servicios y cumplir con los siguientes requisitos: …”";Alta;"Cuánto tiempo transcurre entre las publicaciones de cada edición del Manual ""Criterios generales de Clasificación""?";"Según el contexto proporcionado, la publicación de cada edición del Manual ""Criterios generales de Clasificación"" se realiza con un intervalo de cinco años. Sin embargo, a partir de 2013, se ha cambiado a publicar una nueva versión anualmente."
"Lo anterior significa que el solicitante deberá indicar en su petitorio sólo una clase de productos o servicios, es decir, se requiere una solicitud por clase, aun cuando la marca sea la misma.

Bolivia y Ecuador aplican el sistema monoclase, de forma tal que en caso de que un solicitante presente una solicitud en la que indique varias clases, dichas oficinas deben requerir al solicitante para que se excluyan las clases adicionales, y que, si el solicitante lo tiene a bien, presente por separado, con el respectivo pago de sus tasas, una solicitud por cada clase.95

Colombia y Perú, si bien aplican el sistema multiclase, también reciben solicitudes de marca por clase si así el solicitante lo desea.";Alta;Cuáles países aplican el sistema monoclase en relación a la presentación de solicitudes de marcas?;Bolivia y Ecuador aplican el sistema monoclase en relación a la presentación de solicitudes de marcas.
"En caso de aplicación del sistema monoclase, el examinador deberá estar atento a las siguientes situaciones que implicarán la necesidad de hacer un requerimiento al solicitante a fin de aclarar a qué clase se refiere la solicitud objeto de examen:

	Requerimientos por indicación del número de clase.

Cuando en el petitorio el solicitante indique dos clases incluyendo productos o servicios en diversas clases, las oficinas deben solicitar que se aclare y, en todo caso, elimine una clase y se presente por separado. Ejemplo:

Clase 37: “Mantenimiento de bienes inmuebles”. Clase 42: “Servicios de diseño de interiores”.

Se deberá definir solo una clase con el servicio que corresponde y presentar la segunda clase en otra solicitud por separado.

59";Alta;Cuál es el procedimiento cuando un solicitante incluye productos o servicios en diversas clases en el petitorio inicial?;"Cuando un solicitante incluye productos o servicios en diversas clases en el petitorio inicial y se aplica el sistema monoclase, las oficinas deben solicitar al solicitante que aclare a qué clase se refiere la solicitud objeto de examen. En particular:

- Si en el petitorio se indican dos clases que incluyen productos o servicios, se debe requerir al solicitante que defina solo una clase con el servicio correspondiente.
- Se deberá eliminar la otra clase y presentarla por separado como una nueva solicitud.

Este procedimiento busca asegurar que cada solicitud de patente se refiera a un solo grupo de productos o servicios, cumpliendo así con los requisitos del sistema monoclase."
"59

	Solicitudes con productos o servicios en diversas clases.

Cuando se presente una solicitud con productos o servicios que pertenecen a diversas clases, por ejemplo:

Clase 3: “Cosméticos, perfumes, brochas para maquillar”.

Las brochas para maquillar se encuentran clasificadas en la clase 21.

Clase 41: “Servicios educativos; uniformes escolares; provisión de material educativo o descargable”.

Los uniformes al ser prendas de vestir se clasifican en la clase 25.";Alta;En qué clase se clasifican las brochas para maquillar?;Las brochas para maquillar se clasifican en la clase 21.
"En estos casos se debe requerir al solicitante para que se eliminen tales productos de la descripción, porque el sistema es monoclase y no pueden existir en la misma solicitud, productos o servicios que pertenezcan a clases distintas. En el caso del Perú, se procede a excluir de oficio los productos o servicios que no correspondan a la clase indicada.

	Descripción confusa o que carece de especificidad.

Otro caso de mayor complejidad puede existir cuando la descripción de un producto es confusa y de su análisis se desprende que podría ir a otra clase. Como no existe seguridad, se requiere que el solicitante aclare el producto o servicio a distinguir.

Clase 9: “Archivos electrónicos que contienen música, aparatos que realizan producción de música, música digital”.";Alta;Qué debe hacerse si la descripción de un producto es confusa y podría pertenecer a otra clase?;Si la descripción de un producto es confusa y se desprende del análisis que podría ir a otra clase, se requiere que el solicitante aclare el producto o servicio a distinguir. Esto asegura que la solicitud se ajuste a las reglas del sistema monoclase, donde solo puede existir un solo producto o servicio por clase en una misma solicitud.
"La aclaración tiene que especificar qué tipo de aparato es, porque, por ejemplo, una guitarra produce música y se encuentra en otra clase (clase 15), o bien, si se trata de un aparato “reproductor” de música que sí va en la clase 9.

En algunos casos, para mayor claridad, las oficinas propondrán sugerencias de cómo redactar mejor los productos o servicios. Dependiendo de la contestación del solicitante se determinará si excluye o precisa, con la intención que quede en una sola clase.

	Sistema multiclase.

En la actualidad, el sistema multiclase únicamente se aplica en Colombia y Perú, en concordancia con el Tratado sobre el Derecho de Marcas (TLT), del cual son Parte.96

60";Alta;Cuáles factores deben considerarse para determinar la clase correcta en la que se registra una marca?;"Para determinar la clase correcta en la que se registra una marca, se debe considerar principalmente qué tipo de aparato es. Por ejemplo, si el producto es una guitarra, que produce música, se encuentra en otra clase (clase 15). Sin embargo, si se trata de un ""reproductor"" de música, entonces debería estar en la clase 9.

Además, las oficinas pueden sugerir mejoras en la redacción para mayor claridad. Basándose en la respuesta del solicitante, se determinará si el producto necesita ser excluido o precisado, con el objetivo de que quede en una sola clase.

Es importante destacar que actualmente, el sistema multiclase solo se aplica en Colombia y Perú, conforme al Tratado sobre el Derecho de Marcas (TLT)."
"60

Este sistema permite que se solicite una marca para distinguir productos y/o servicios con independencia que puedan pertenecer a diversas clases de la Clasificación de Niza.

La gran ventaja de la aplicación del sistema multiclase consiste en la practicidad y eficiencia del proceso administrativo en la concesión de registros, y que las oficinas puedan emitir un sólo acto administrativo, así como el solicitante podrá monitorear un sólo expediente, y tendrá la posibilidad de realizar un único trámite para la renovación de la marca.";Alta;Cuáles son los beneficios principales del sistema multiclase en el proceso de registro de marcas?;"Los beneficios principales del sistema multiclase en el proceso de registro de marcas incluyen:

1. Practicidad y eficiencia administrativa, lo que facilita el procedimiento para las oficinas responsables.
2. Emisión de un solo acto administrativo por parte de las oficinas.
3. Facilidad para el solicitante en la monitoreo del expediente.
4. Posibilidad de realizar una sola tramitación para la renovación de la marca.

Estos aspectos contribuyen a hacer el proceso más ágil y menos complicado tanto para los solicitantes como para las autoridades competentes."
Las oficinas, al considerar que el signo es registrable en las clases solicitadas, emitirán sólo un certificado de registro. En caso de que exista impedimento de registro respecto a determinados productos o servicios, el solicitante tendrá la opción de dividir la solicitud y podrá evitar retrasos en el registro de la marca para aquellos productos o servicios en los cuales no exista impedimento. (Ver el siguiente apartado A. División de una solicitud multiclase.);Alta;Cuál es la opción disponible para el solicitante si existe impedimento de registro respecto a determinados productos o servicios?;Si existe impedimento de registro respecto a determinados productos o servicios, el solicitante tendrá la opción de dividir la solicitud. Esta acción permitirá al solicitante evitar retrasos en el registro de la marca para aquellos productos o servicios en los cuales no exista impedimento.
De otra parte, si sobre una solicitud de registro de marca multiclase se expide un requerimiento respecto de algunos de los productos y/o servicios que pretende identificar la marca y el solicitante no atiende el requerimiento o lo hace insatisfactoriamente, se entenderá abandonada la solicitud solo respecto de la clase sobre la cual la oficina realizó el requerimiento. En el caso del Perú, cuando no se atiende el requerimiento respecto de algunos productos y/o servicios, la oficina procederá - de oficio - a su exclusión o a su adecuación, según corresponda.;Alta;Qué ocurre si un solicitante no responde satisfactoriamente a un requerimiento emitido por la oficina respecto de algunos productos y/o servicios en una solicitud de registro de marca multiclase?;Si un solicitante no responde satisfactoriamente a un requerimiento emitido por la oficina respecto de algunos productos y/o servicios en una solicitud de registro de marca multiclase, se entenderá que la solicitud ha sido abandonada solo respecto de la clase sobre la cual la oficina realizó el requerimiento. En el caso específico del Perú, si no se atiende el requerimiento respecto de algunos productos y/o servicios, la oficina procederá - de oficio - a su exclusión o a su adecuación, según sea necesario.
"En el caso del Perú, cuando el examinador observe que algunos productos o servicios no se encuentren en la clase correcta pero la clase correcta sí fue reivindicada para otros productos o servicios, sin mediar requerimiento, podrá traspasar los productos o servicios a la clase correcta, por ejemplo:

Clasificación original:

Clase 29: “Carnes, lácteos, pasteles”, Clase 30: “Café, té”.

Clasificación Internacional de Niza, de conformidad con el numeral 1.2.5.11 del Capítulo Primero del Título X de la Circular Única de la SIC.

61

Clasificación corregida de oficio: Clase 29: “Carnes, lácteos”.

Clase 30: “Café, té, pasteles”.";Alta;Cuál es la nueva clasificación de los productos después del traspaso realizado por el examinador?;"La nueva clasificación de los productos después del traspaso realizado por el examinador es:

Clase 29: Carnes, lácteos.

Clase 30: Café, té, pasteles."
"Esta migración de productos y/o servicios de la clase incorrecta a la correcta se puede dar en el examen de forma, o incluso después de la publicación, en el examen de fondo.

A. División de una solicitud multiclase.

Para Colombia y Perú, cuando se solicite una marca en el sistema multiclase, el solicitante tendrá la opción de dividir la solicitud únicamente tratándose de productos y/o servicios.

De conformidad con el TLT, cuando se divida la solicitud se deberá respetar la fecha de presentación, es decir, los nuevos expedientes derivados de la solicitud inicial conservaran su prioridad ante terceros, por lo cual una de las condiciones es que los productos y/o servicios que se independizan sólo deberán ser los que se solicitaron inicialmente.";Alta;Cuáles son las condiciones para dividir una solicitud multiclase en Colombia y Perú según el texto?;"Según el contexto proporcionado, las condiciones para dividir una solicitud multiclase en Colombia y Perú son:

1. Los nuevos expedientes derivados de la solicitud inicial conservarán su prioridad ante terceros.
2. Sólo se pueden independizar los productos y/o servicios que se solicitaron inicialmente.

Estas son las únicas condiciones mencionadas para la división de una solicitud multiclase en Colombia y Perú según el texto proporcionado."
"Una de las razones más comunes para solicitar la división es porque la oficina encontró un impedimento para el registro sólo para algunos productos y/o servicios o existe una oposición y el solicitante quiere cuestionar la decisión o contradecir lo alegado por la opositora y evitar entorpecer el registro para los demás productos y/o servicios.

El solicitante podrá dividir la solicitud en cualquier tiempo del procedimiento hasta antes de la resolución final. Los requisitos principales para que las oficinas acepten la división son:

	Petitorio

	Realizar el pago de la tasa que corresponda, de acuerdo con las clases que se van a dividir.

	Señalar específicamente las clases y los productos y/o servicios que serán materia de la solicitud divisional.";Alta;Cuáles son los requisitos principales para que una oficina acepte la división de una solicitud de patente?;"Los requisitos principales para que una oficina acepte la división de una solicitud de patente son:

1. Realizar el pago de la tasa correspondiente, según las clases que se van a dividir.
2. Señalar específicamente las clases y los productos y/o servicios que serán materia de la solicitud divisional.

Estos requisitos deben cumplirse en cualquier momento del procedimiento hasta antes de la resolución final."
