context;importance;human;response
Artículo 158.- El registro de una marca no dará el derecho de impedir a un tercero realizar actos de comercio respecto de un producto protegido por dicho registro, después de que ese producto se hubiese introducido en el comercio en cualquier país por el titular del registro o por otra persona con consentimiento del titular o económicamente vinculada a él, en particular cuando los productos y los envases o embalajes que estuviesen en contacto directo con ellos no hubiesen sufrido ninguna modificación, alteración o deterioro.;Alta;Qué ocurre después de que un producto protegido por un registro de marca se haya introducido en el comercio?;Después de que un producto protegido por un registro de marca se haya introducido en el comercio, un tercero puede realizar actos de comercio respecto de ese mismo producto sin que esto sea impedido por el titular del registro. Esto sucede siempre y cuando el producto original, incluyendo los envases o embalajes que estén en contacto directo con él, no haya sido modificado, alterado o deteriorado en ningún modo.
"A los efectos del párrafo precedente, se entenderá que dos personas están económicamente vinculadas cuando una pueda ejercer directa o indirectamente sobre la otra una influencia decisiva con respecto a la explotación de los derechos sobre la marca, o cuando un tercero puede ejercer tal influencia sobre ambas personas.

Artículo 159.- Cuando en la Subregión existan registros sobre una marca idéntica o similar a nombre de titulares diferentes, para distinguir los mismos productos o servicios, se prohibe la comercialización de las mercancías o servicios identificados con esa marca en el territorio del respectivo País Miembro, salvo que los titulares de dichas marcas suscriban acuerdos que permitan dicha comercialización.";Alta;Qué ocurre cuando existen registros de marcas idénticas o similares por diferentes titulares en la Subregión y cómo se afecta la comercialización de productos o servicios identificados con esas marcas?;Cuando en la Subregión existan registros sobre una marca idéntica o similar a nombre de titulares diferentes, para distinguir los mismos productos o servicios, se prohibe la comercialización de las mercancías o servicios identificados con esa marca en el territorio del respectivo País Miembro, salvo que los titulares de dichas marcas suscriban acuerdos que permitan dicha comercialización. Esto significa que si dos empresas tienen marcas similares para productos o servicios iguales y están registradas en la Subregión, no podrán vender sus productos o servicios bajo esas marcas sin un acuerdo previo entre ellas.
"En caso de llegarse a tales acuerdos, las partes deberán adoptar las previsiones necesarias para evitar la confusión del público respecto del origen de las mercancías o servicios de que se trate, incluyendo lo relativo a la identificación del origen de los

productos o servicios en cuestión con caracteres destacados y proporcionales a los mismos para la debida información al público consumidor. Esos acuerdos deberán inscribirse en las oficinas nacionales competentes y respetar las normas sobre prácticas comerciales y promoción de la competencia.";Alta;Qué medidas deben adoptarse para evitar confusión entre el público respecto al origen de las mercancías o servicios en caso de acuerdos entre partes?;"Para evitar confusión entre el público respecto al origen de las mercancías o servicios en caso de acuerdos entre partes, se deben adoptar las siguientes medidas:

1. **Identificación del Origen**: Las partes deberán asegurarse de que el origen de los productos o servicios esté correctamente identificado.

2. **Caracteres Destacados**: Es necesario utilizar caracteres destacados para facilitar la identificación del origen de los productos o servicios.

3. **Proporcionalidad a los Mismos**: La información sobre el origen debe proporcionarse en proporción adecuada al tamaño y naturaleza de los productos o servicios, asegurando que sea suficiente para informar al público consumidor.

4. **Inscripción en Oficinas Nacionales Competentes**: Los acuerdos relacionados con la identificación del origen deben inscribirse en las oficinas nacionales competentes.

5. **Respeto a Normas sobre Prácticas Comerciales y Promoción de la Competencia**: Además, estos acuerdos deben cumplir con las normativas vigentes sobre prácticas comerciales justas y promoción de la competencia.

Estas medidas ayudarán a garantizar que el público no se confunda respecto al origen de los productos o servicios involucrados en los acuerdos."
"En cualquier caso, no se prohibirá la importación de un producto o servicio que se encuentre en la situación descrita en el primer párrafo de este artículo, cuando la marca no esté siendo utilizada en el territorio del país importador, según lo dispuesto en el primer párrafo del artículo 166, salvo que el titular de dicha marca demuestre ante la oficina nacional competente, que la no utilización de la marca obedece a causas justificadas.

Artículo 160.- Cuando la marca conste de un nombre geográfico, no podrá comercializarse el producto sin indicarse en éste, en forma visible y claramente legible, el lugar de fabricación del producto.

CAPITULO IV

De las Licencias y Transferencias de las Marcas";Alta;Cuáles son las condiciones bajo las cuales no se prohibirá la importación de un producto o servicio con respecto a la utilización de una marca en el territorio del país importador?;Según el contexto proporcionado, no se prohibirá la importación de un producto o servicio que contenga una marca, siempre y cuando la marca no esté siendo utilizada en el territorio del país importador. Esto aplica salvo que el titular de la marca demuestre ante la oficina nacional competente que la no utilización de la marca se debe a causas justificadas.
"Artículo 161.- Un registro de marca concedido o en trámite de registro podrá ser transferido por acto entre vivos o por vía sucesoria, con o sin la empresa a la cual pertenece.

Deberá registrarse ante la oficina nacional competente toda transferencia del registro de marca. La falta de registro ocasionará que la transferencia no surta efectos frente a terceros.

A efectos del registro, la transferencia deberá constar por escrito.

Cualquier persona interesada podrá solicitar el registro de una transferencia. No obstante, la oficina nacional competente podrá denegar dicho registro, si la transferencia acarreara riesgo de confusión.

Artículo 162.- El titular de una marca registrada o en trámite de registro podrá dar licencia a uno o más terceros para la explotación de la marca respectiva.";Alta;Qué ocurre si no se registra una transferencia del registro de marca ante la oficina nacional competente?;Si no se registra una transferencia del registro de marca ante la oficina nacional competente, la transferencia no surtirá efectos frente a terceros. Esto significa que, aunque haya habido un cambio en el titular de la marca, este cambio no será reconocido legalmente por los terceros hasta que se realice el registro correspondiente.
"Deberá registrarse ante la oficina nacional competente toda licencia de uso de la marca. La falta de registro ocasionará que la licencia no surta efectos frente a terceros.

A efectos del registro, la licencia deberá constar por escrito.

Cualquier persona interesada podrá solicitar el registro de una licencia.

Artículo 163.- La autoridad nacional competente no registrará los contratos de licencia o transferencia de registro de marcas que no se ajusten a las disposiciones del Régimen Común de Tratamiento a los Capitales Extranjeros y sobre Marcas, Patentes, Licencias y Regalías, o a las disposiciones comunitarias y nacionales sobre prácticas comerciales restrictivas de la libre competencia.";Alta;Qué ocurre si se realiza una licencia de uso de marca sin registrarla ante la oficina nacional competente?;Si se realiza una licencia de uso de marca sin registrarla ante la oficina nacional competente, la licencia no surtirá efectos frente a terceros. Es necesario realizar el registro para que la licencia sea válida y protegida legalmente.
Artículo 165.- La oficina nacional competente cancelará el registro de una marca a solicitud de persona interesada, cuando sin motivo justificado la marca no se hubiese utilizado en al menos uno de los Países Miembros, por su titular, por un licenciatario o por otra persona autorizada para ello durante los tres años consecutivos precedentes a la fecha en que se inicie la acción de cancelación. La cancelación de un registro por falta de uso de la marca también podrá solicitarse como defensa en un procedimiento de oposición interpuestos con base en la marca no usada.;Alta;Cuánto tiempo debe transcurrir sin el uso justificado de una marca en al menos uno de los Países Miembros para que se pueda solicitar su cancelación según el artículo 165?;Según el artículo 165, debe transcurrir un período de tres años consecutivos sin el uso justificado de la marca en al menos uno de los Países Miembros para que se pueda solicitar su cancelación.
"No obstante lo previsto en el párrafo anterior, no podrá iniciarse la acción de cancelación antes de transcurridos tres años contados a partir de la fecha de notificación de la resolución que agote el procedimiento de registro de la marca respectiva en la vía administrativa.

Cuando la falta de uso de una marca sólo afectara a uno o a algunos de los productos o servicios para los cuales estuviese registrada la marca, se ordenará una reducción o limitación de la lista de los productos o servicios comprendidos en el registro de la marca, eliminando aquéllos respecto de los cuales la marca no se hubiese usado; para ello se tomará en cuenta la identidad o similitud de los productos o servicios.";Alta;Cuántos años deben transcurrir antes de poder iniciar una acción de cancelación por falta de uso de una marca?;Deben transcurrir tres años contados a partir de la fecha de notificación de la resolución que agote el procedimiento de registro de la marca respectiva en la vía administrativa antes de poder iniciar una acción de cancelación por falta de uso de una marca.
"El registro no podrá cancelarse cuando el titular demuestre que la falta de uso se debió, entre otros, a fuerza mayor o caso fortuito.

Artículo 166.- Se entenderá que una marca se encuentra en uso cuando los productos o servicios que ella distingue han sido puestos en el comercio o se encuentran disponibles en el mercado bajo esa marca, en la cantidad y del modo que normalmente corresponde, teniendo en cuenta la naturaleza de los productos o servicios y las modalidades bajo las cuales se efectúa su comercialización en el mercado.

También se considerará usada una marca, cuando distinga exclusivamente productos que son exportados desde cualquiera de los Países Miembros, según lo establecido en el párrafo anterior.";Alta;Qué circunstancias permiten al titular de una marca no cancelar su registro de patente?;Según el contexto proporcionado, la falta de uso de una marca no permite al titular cancelar el registro de la misma si se puede demostrar que dicha falta de uso se debió a circunstancias como fuerza mayor o caso fortuito.
"El uso de una marca en modo tal que difiera de la forma en que fue registrada sólo en cuanto a detalles o elementos que no alteren su carácter distintivo, no motivará la cancelación del registro por falta de uso, ni disminuirá la protección que corresponda a la marca.

Artículo 167.- La carga de la prueba del uso de la marca corresponderá al titular del registro.

El uso de la marca podrá demostrarse mediante facturas comerciales, documentos contables o certificaciones de auditoría que demuestren la regularidad y la cantidad de la comercialización de las mercancías identificadas con la marca, entre otros.";Alta;Cuál es el responsable de cargar la prueba del uso de la marca según lo estipula el artículo 167?;Según lo estipula el Artículo 167, el responsable de cargar la prueba del uso de la marca es el titular del registro.
"Artículo 168.- La persona que obtenga una resolución favorable tendrá derecho preferente al registro. Dicho derecho podrá invocarse a partir de la presentación de la solicitud de cancelación, y hasta dentro de los tres meses siguientes de la fecha en que la resolución de cancelación quede firme en la vía administrativa.

Artículo 169.- La oficina nacional competente, decretará de oficio o a solicitud de cualquier persona, la cancelación del registro de una marca o la limitación de su alcance cuando su titular hubiese provocado o tolerado que ella se convierta en un signo común o genérico para identificar o designar uno o varios de los productos o servicios para los cuales estuviese registrada.";Alta;Cuál es el plazo durante el cual una persona puede invocar el derecho preferente al registro después de la presentación de la solicitud de cancelación?;Según el contexto proporcionado, una persona puede invocar el derecho preferente al registro a partir de la presentación de la solicitud de cancelación y hasta dentro de los tres meses siguientes de la fecha en que la resolución de cancelación quede firme en la vía administrativa.
"Se entenderá que una marca se ha convertido en un signo común o genérico cuando en los medios comerciales y para el público dicha marca haya perdido su carácter distintivo como indicación de procedencia empresarial del producto o servicio al cual se aplica. Para estos efectos deberán concurrir los siguientes hechos con relación a esa marca:

		la necesidad que tuvieran los competidores de usar el signo para poder desarrollar sus actividades por no existir otro nombre o signo adecuado para designar o identificar en el comercio al producto o servicio respectivo;

		el uso generalizado de la marca por el público y en los medios comerciales como signo común o genérico del producto o servicio respectivo; y";Alta;Cuáles son los requisitos para que una marca se considere como un signo común o genérico según el contexto proporcionado?;"Según el contexto proporcionado, los requisitos para que una marca se considere como un signo común o genérico son:

1. La necesidad que tengan los competidores de usar la marca para poder desarrollar sus actividades por no existir otro nombre o signo adecuado para designar o identificar en el comercio al producto o servicio respectivo.

2. El uso generalizado de la marca por el público y en los medios comerciales como signo común o genérico del producto o servicio respectivo."
"el desconocimiento o bajo reconocimiento por el público de que la marca significa una procedencia empresarial determinada.

Artículo 170.- Recibida una solicitud de cancelación, la oficina nacional competente notificará al titular de la marca registrada para que dentro del plazo de sesenta días hábiles contados a partir de la notificación, haga valer los alegatos y las pruebas que estime convenientes.

Vencidos los plazos a los que se refiere este artículo, la oficina nacional competente decidirá sobre la cancelación o no del registro de la marca, lo cual notificará a las partes, mediante resolución.

CAPITULO VI

De la Renuncia al Registro

Artículo 171.- El titular de un registro de marca podrá renunciar en cualquier momento a sus derechos sobre el registro.";Alta;Cuál es el plazo dado al titular de la marca registrada para hacer valer sus alegatos y pruebas ante la notificación de una solicitud de cancelación?;El titular de la marca registrada tiene un plazo de sesenta días hábiles contados a partir de la notificación para hacer valer sus alegatos y pruebas.
"Cuando la renuncia fuese parcial, ella abarcará los productos o servicios objeto de la renuncia.

No se admitirá la renuncia si sobre la marca existen embargos o derechos reales de garantía inscritos en la oficina nacional competente, salvo que exista consentimiento expreso de los titulares de dichos derechos.

La renuncia al registro de la marca surtirá efectos a partir de su inscripción ante la oficina nacional competente.

CAPITULO VII

De la Nulidad del Registro

Artículo 172.- La autoridad nacional competente decretará de oficio o a solicitud de cualquier persona y en cualquier momento, la nulidad absoluta de un registro de marca cuando se hubiese concedido en contravención con lo dispuesto en los artículos 134 primer párrafo y 135.";Alta;Cuándo surtirá efecto una renuncia al registro de la marca?;Una renuncia al registro de la marca surtirá efectos a partir de su inscripción ante la oficina nacional competente.
"La autoridad nacional competente decretará de oficio o a solicitud de cualquier persona, la nulidad relativa de un registro de marca cuando se hubiese concedido en contravención de lo dispuesto en el artículo 136 o cuando éste se hubiera efectuado de mala fe. Esta acción prescribirá a los cinco años contados desde la fecha de concesión del registro impugnado.

Las acciones precedentes no afectarán las que pudieran corresponder por daños y perjuicios conforme a la legislación interna.

No podrá declararse la nulidad del registro de una marca por causales que hubiesen dejado de ser aplicables al tiempo de resolverse la nulidad.";Alta;Cuánto tiempo después de la concesión del registro impugnado prescribirán las acciones para declarar la nulidad relativa de un registro de marca?;Las acciones para declarar la nulidad relativa de un registro de marca prescribirán a los cinco años contados desde la fecha de concesión del registro impugnado.
"Cuando una causal de nulidad sólo se aplicara a uno o a algunos de los productos o servicios para los cuales la marca fue registrada, se declarará la nulidad únicamente para esos productos o servicios, y se eliminarán del registro de la marca.

Artículo 173.- Serán de aplicación al presente Capítulo las disposiciones del artículo 78.

CAPITULO VIII

De la Caducidad del Registro

Artículo 174.- El registro de la marca caducará de pleno derecho si el titular o quien tuviera legítimo interés no solicita la renovación dentro del término legal, incluido el período de gracia, de acuerdo con lo establecido en la presente Decisión.

Asimismo, será causal de caducidad la falta de pago de las tasas, en los términos que determine la legislación nacional del País Miembro.

TITULO VII";Alta;Cuáles son las causales de caducidad del registro según el contexto proporcionado?;"Según el contexto proporcionado, las causales de caducidad del registro de una marca son:

1. No solicitar la renovación del registro dentro del término legal, incluido el período de gracia.
2. Faltar con el pago de las tasas, conforme a lo establecido por la legislación nacional del País Miembro."
"TITULO VII

DE LOS LEMAS COMERCIALES

Artículo 175.- Los Países Miembros podrán registrar como marca los lemas comerciales, de conformidad con sus respectivas legislaciones nacionales.

Se entiende por lema comercial la palabra, frase o leyenda utilizada como complemento de una marca.

Artículo 176.- La solicitud de registro de un lema comercial deberá especificar la marca solicitada o registrada con la cual se usará.

Artículo 177.- No podrán registrarse lemas comerciales que contengan alusiones a productos o marcas similares o expresiones que puedan perjudicar a dichos productos o marcas.

Artículo 178.- Un lema comercial deberá ser transferido conjuntamente con el signo marcario al cual se asocia y su vigencia estará sujeta a la del signo.";Alta;Qué información debe incluirse en la solicitud de registro de un lema comercial según el artículo 176?;Según el Artículo 176, la solicitud de registro de un lema comercial debe especificar la marca solicitada o registrada con la cual se utilizará.
"Artículo 179.- Serán aplicables a este Título, en lo pertinente, las disposiciones relativas al Título de Marcas de la presente Decisión.

TITULO VIII

DE LAS MARCAS COLECTIVAS

Artículo 180.- Se entenderá por marca colectiva todo signo que sirva para distinguir el origen o cualquier otra característica común de productos o servicios pertenecientes a empresas diferentes y que lo utilicen bajo el control de un titular.

Artículo 181.- Las asociaciones de productores, fabricantes, prestadores de servicios, organizaciones o grupos de personas, legalmente establecidos, podrán solicitar el registro de marca colectiva para distinguir en el mercado los productos o servicios de sus integrantes.";Alta;Qué entiende la ley por marca colectiva?;Según la ley, una marca colectiva es todo signo que se utiliza para distinguir el origen o cualquier otra característica común de productos o servicios pertenecientes a empresas diferentes, y esto lo hace bajo el control de un titular.
"Artículo 182.- La solicitud de registro deberá indicar que se trata de una marca colectiva e ir acompañada de:

	copia de los estatutos de la asociación, organización o grupo de personas que solicite el registro de la marca colectiva;

	la lista de integrantes; y,

	la indicación de las condiciones y la forma cómo la marca colectiva debe utilizarse en los productos o servicios.

Una vez obtenido el registro de marca colectiva, la asociación, organización o grupo de personas deberá informar a la oficina nacional competente cualquier cambio que se produzca en cualquiera de los documentos a que hace referencia el presente artículo.";Alta;Qué documentos deben acompañar la solicitud de registro para una marca colectiva?;"Para una solicitud de registro de una marca colectiva, debe acompañarse de:

1. Una copia de los estatutos de la asociación, organización o grupo de personas que solicite el registro.
2. La lista de integrantes de dicha entidad.
3. La indicación de las condiciones y la forma en que la marca colectiva debe ser utilizada en los productos o servicios relacionados."
"Artículo 183.- La marca colectiva podrá ser transferida o licenciada de conformidad con lo previsto en las normas internas de la asociación, organización o grupo de personas.

Las transferencias y licencias deberán ser inscritas ante la oficina nacional competente para que surtan efectos frente a terceros.

Artículo 184.- Serán aplicables a este Título, en lo pertinente, las disposiciones relativas al Título de Marcas de la presente Decisión.

TITULO IX

DE LAS MARCAS DE CERTIFICACIÓN

Artículo 185.- Se entenderá por marca de certificación un signo destinado a ser aplicado a productos o servicios cuya calidad u otras características han sido certificadas por el titular de la marca.";Alta;Qué es necesario para que surtan efectos las transferencias y licencias de marcas colectivas frente a terceros?;Para que surtan efectos las transferencias y licencias de marcas colectivas frente a terceros, es necesario que estas sean inscritas ante la oficina nacional competente.
"Artículo 186.- Podrá ser titular de una marca de certificación una empresa o institución, de derecho privado o público o un organismo estatal, regional o internacional.

Artículo 187.- Con la solicitud de registro de una marca de certificación deberá acompañarse el reglamento de uso de la marca que indique los productos o servicios que podrán ser objeto de certificación por su titular; defina las características garantizadas por la presencia de la marca; y describa la manera en que se ejercerá el control de tales características antes y después de autorizarse el uso de la marca.

El reglamento de uso se inscribirá junto con la marca.";Alta;Qué información debe incluir el reglamento de uso para una marca de certificación según los artículos 186 y 187?;"Según los artículos 186 y 187, el reglamento de uso para una marca de certificación debe incluir:

1. Los productos o servicios que podrán ser objeto de certificación por su titular.
2. Las características garantizadas por la presencia de la marca.
3. La manera en que se ejercerá el control de tales características antes y después de autorizarse el uso de la marca.

Esta información es necesaria para asegurar que la marca de certificación sea utilizada de manera adecuada y que los productos o servicios certificados cumplan con las garantías establecidas."
"Toda modificación de las reglas de uso de la marca de certificación deberá ser puesta en conocimiento de la oficina nacional competente. La modificación de las reglas de uso surtirá efectos frente a terceros a partir de su inscripción en el registro correspondiente.

Artículo 188.- El titular de una marca de certificación podrá autorizar su uso a cualquier persona cuyo producto o servicio cumpla las condiciones establecidas en el reglamento de uso de la marca.

La marca de certificación no podrá usarse en relación con productos o servicios producidos, prestados o comercializados por el propio titular de la marca.

Artículo 189.- Serán aplicables a este Título, en lo pertinente, las disposiciones relativas al Título de Marcas de la presente Decisión.

TITULO X

DEL NOMBRE COMERCIAL";Alta;Cuáles son los requisitos para el uso de una marca de certificación por parte de terceros?;"Según el contexto proporcionado, los requisitos para que un tercero pueda usar una marca de certificación son:

1. El titular de la marca de certificación debe autorizar expresamente su uso.
2. La persona o entidad que desea usar la marca debe producir o prestar productos o servicios que cumplan con las condiciones establecidas en el reglamento de uso de la marca.

Es importante destacar que la marca no puede ser utilizada por el propio titular de la marca, ni para sus propios productos o servicios."
"DEL NOMBRE COMERCIAL

Artículo 190.- Se entenderá por nombre comercial cualquier signo que identifique a una actividad económica, a una empresa, o a un establecimiento mercantil.

Una empresa o establecimiento podrá tener más de un nombre comercial. Puede constituir nombre comercial de una empresa o establecimiento, entre otros, su denominación social, razón social u otra designación inscrita en un registro de personas o sociedades mercantiles.

Los nombres comerciales son independientes de las denominaciones o razones sociales de las personas jurídicas, pudiendo ambas coexistir.";Alta;Qué es un nombre comercial según el artículo 190?;Según el Artículo 190, un nombre comercial es cualquier signo que identifique a una actividad económica, a una empresa, o a un establecimiento mercantil. Además, se menciona que una empresa o establecimiento puede tener más de un nombre comercial y que estos pueden incluir la denominación social, razón social u otra designación inscrita en un registro de personas o sociedades mercantiles.
