context;importance;human;response
"Riesgo de asociación. Se presenta cuando el consumidor, aunque diferencie las marcas en conflicto y su origen empresarial, considera que estos empresarios o titulares tienen una relación o vinculación económica.

300 En el caso de Ecuador, si el signo fundamento de la oposición no cuenta con una declaratoria de notoriedad, se suspende el trámite de la oposición y el opositor deberá solicitar al SENADI que se declare la notoriedad, conforme al procedimiento establecido en su norma interna.";Alta;En qué situación se suspende el trámite de la oposición en Ecuador según el contexto proporcionado?;En Ecuador, el trámite de la oposición se suspende si el signo fundamento de la oposición no cuenta con una declaratoria de notoriedad. En este caso, el opositor deberá solicitar al SENADI que se declare la notoriedad, siguiendo el procedimiento establecido en las normas internas del organismo.
301 La protección jurídica de la marca notoriamente conocida en la CAN, y, en particular el literal h) del artículo 136 de la DA 486, hacen parte de los criterios jurídicos interpretativos que constituyen acto aclarado, de acuerdo con lo señalado en la sentencia de Interpretación Prejudicial emitida en el proceso 153-IP-2022.;Alta;Cuál artículo y literal del texto legal se mencionan como criterios jurídicos interpretativos para la protección de marcas notoriamente conocidas en la CAN?;El artículo mencionado es el artículo 136 de la DA 486, específicamente el literal h).
Riesgo de dilución de la fuerza distintiva del signo o de su valor comercial o publicitario. Es la posibilidad de que el uso o existencia de otros signos idénticos o semejantes debiliten la capacidad distintiva de que goza un determinado signo, en este caso, un signo que ha ganado notoriedad en el mercado o disminuyan el valor que la marca tiene desde el punto de vista comercial o publicitario. Esto último puede ocurrir bien sea por el hecho mismo de haber perdido fuerza distintiva o porque la asociación que el consumidor podría hacer del signo con otros productos o servicios diferentes a los que identifica la marca notoria podría generar una degradación de la marca o una afectación a su reputación.;Alta;Qué ocurre cuando otros signos idénticos o semejantes al signo distintivo ganador de notoriedad en el mercado existen o se utilizan?;Cuando otros signos idénticos o semejantes al signo distintivo que ha ganado notoriedad en el mercado existen o se utilizan, existe la posibilidad de dilución de su fuerza distintiva y valor comercial o publicitario. Esto puede resultar en una pérdida de la capacidad del signo para distinguir los productos o servicios asociados con él, así como en una degradación de su reputación o afectación a su imagen ante el consumidor.
Riesgo de uso parasitario o aprovechamiento injusto del prestigio. Se trata del supuesto en el que un competidor se aprovecha injustamente del prestigio de los signos notoriamente conocidos y lanza sus productos al mercado, captando la atención del público consumidor sugiriendo o buscando la forma de hacer suponer que sus productos o servicios, están relacionados con la calidad y características de los productos o servicios que ampara en signo notoriamente conocido.;Alta;Cuál es el riesgo cuando un competidor lanza sus productos al mercado sugiriendo una relación con un signo notoriamente conocido?;El riesgo principal es que un competidor pueda aprovecharse injustamente del prestigio de un signo notoriamente conocido, lanzando sus propios productos al mercado. Esto puede hacer suponer a los consumidores que estos productos tienen una relación con la calidad y características de los productos o servicios amparados por el signo notoriamente conocido, cuando en realidad no es así. Este aprovechamiento injusto del prestigio puede confundir a los consumidores y perjudicar la reputación del signo notoriamente conocido.
"Si bien, todos o alguno de ellos pueden presentarse en la realidad comercial, la prohibición a que alude el precepto legal en análisis sujeta la misma a que se presente alguna de estas condiciones y bastará con la comprobación de que la marca en análisis resulte ser la reproducción, imitación, la traducción, transliteración o transcripción de un signo notoriamente conocido y que se incurre en alguno de los riesgos descritos para hacer procedente la denegación302.

Por lo anterior, resulta de gran importancia la prueba de la notoriedad del signo, la cual, deberá ofrecerse por quien alega contar con dicha condición. Para el efecto, la DA 486 establece en el artículo 228 lo siguiente:";Alta;Qué condiciones deben cumplirse para que se considere la denegación de una marca debido a su notoriedad y semejanza con otro signo?;Para que se considere la denegación de una marca debido a su notoriedad y semejanza con otro signo, debe cumplirse que el signo en cuestión sea notoriamente conocido y además incurre en alguno de los riesgos descritos. Sin embargo, el contexto no detalla específicamente qué estos riesgos son.
"Artículo 228.- Para determinar la notoriedad de un signo distintivo, se tomará en consideración entre otros, los siguientes factores:

	el grado de su conocimiento entre los miembros del sector pertinente dentro de cualquier País Miembro;

	la duración, amplitud y extensión geográfica de su utilización, dentro o fuera de cualquier País Miembro;

	la duración, amplitud y extensión geográfica de su promoción, dentro o fuera de cualquier País Miembro, incluyendo la publicidad y la presentación en ferias, exposiciones u otros eventos de los productos o servicios, del establecimiento o de la actividad a los que se aplique;

	el valor de toda inversión efectuada para promoverlo, o para promover el establecimiento, actividad, productos o servicios a los que se aplique;";Alta;Cuáles son los factores considerados para determinar la notoriedad de un signo distintivo según el Artículo 228?;"Según el Artículo 228, los factores considerados para determinar la notoriedad de un signo distintivo son:

1. El grado de conocimiento del signo distintivo entre los miembros del sector pertinente dentro de cualquier País Miembro.
2. La duración, amplitud y extensión geográfica de su utilización, tanto dentro como fuera de cualquier País Miembro.
3. La duración, amplitud y extensión geográfica de su promoción, incluyendo publicidad y presentación en ferias, exposiciones u otros eventos relacionados con los productos o servicios a los que se aplique el signo distintivo.
4. El valor total de cualquier inversión realizada para promocionar el signo distintivo, o para promover el establecimiento, actividad, productos o servicios a los que se aplique."
"las cifras de ventas y de ingresos de la empresa titular en lo que respecta al signo cuya notoriedad se alega, tanto en el plano internacional como en el del País Miembro en el que se pretende la protección;

	el grado de distintividad inherente o adquirida del signo;

	el valor contable del signo como activo empresarial;

	el volumen de pedidos de personas interesadas en obtener una franquicia o licencia del signo en determinado territorio; o,

	la existencia de actividades significativas de fabricación, compras o almacenamiento por el titular del signo en el País Miembro en que se busca protección;

	los aspectos del comercio internacional; o,

	la existencia y antigüedad de cualquier registro o solicitud de registro del signo distintivo en el País Miembro o en el extranjero.";Alta;Qué factores se deben considerar para determinar la notoriedad de un signo distintivo en el contexto de solicitar protección de patentes?;"Para determinar la notoriedad de un signo distintivo en el contexto de solicitar protección de patentes, se deben considerar los siguientes factores:

1. Las cifras de ventas y ingresos de la empresa titular: Estas cifras reflejan la popularidad del signo en diferentes mercados.

2. El grado de distintividad inherente o adquirida: Esto evalúa cómo el signo se distingue fácilmente de otros marcas existentes.

3. El valor contable del signo como activo empresarial: Un alto valor puede indicar que el signo es conocido y valioso para la empresa.

4. Volumen de pedidos de franquicias o licencias: Una alta demanda por franquicias o licencias demuestra que el signo tiene reconocimiento en el mercado.

5. Actividades de fabricación, compras o almacenamiento significativas: Estas actividades pueden indicar la importancia del signo para la empresa y su conocido uso en el País Miembro.

6. Aspectos del comercio internacional: La presencia del signo en otros países puede demostrar su notoriedad a nivel global.

7. Existencia de registros o solicitudes de registro: Un historial de protección legal puede indicar que el signo es reconocido y protegido.

8. Antigüedad de los registros o solicitudes: Cuanto más antiguo sea un registro, mayor probablemente será su notoriedad."
"La condición de notoriedad puede variar con el tiempo, por lo que como se ha dicho, corre por cuenta del interesado la protección de esta condición y la búsqueda de su reconocimiento por parte de la oficina nacional competente, para lo cual cuenta con medios legales que le permiten oponerse al registro de marcas que vulneren sus derechos.

Una vez establecida la notoriedad de la marca, no se permitirá el registro de otro signo distintivo que constituya una reproducción, imitación, traducción, transliteración o transcripción, total o parcial de la marca notoria, bastando, como ha indicado, su notoriedad en un solo país del territorio comunitario, para extender su protección al resto de Países Miembros.";Alta;Qué ocurre si se intenta registrar un signo distintivo que imite parcialmente una marca ya notoria?;Si se intenta registrar un signo distintivo que imite parcialmente una marca ya notoria, no se permitirá el registro de ese signo distintivo. Basta con la notoriedad de la marca en un solo país del territorio comunitario para extender su protección a los demás Países Miembros, lo que implica que la imitación parcial de esa marca no será admitida en ningún miembro del territorio comunitario.
"Una marca notoria, merece una adecuada y justa protección, evitando el registro de signos que debido a sus similitudes presenten riesgo de confusión o asociación, dilución y posibilidad de ser objeto de uso parasitario o un aprovechamiento injusto del prestigio del signo, pues por sus características y condiciones, los riesgos con otros signos son mayores, por su alto grado de recordación entre los consumidores.

En Bolivia, por ejemplo, el SENAPI negó el registro del signo TOTTO solicitado para identificar productos de la clase 12, con fundamento en la marca notoria TOTTO, registrada para distinguir productos de las clases 3, 9, 14, 18 y 25 y servicios de la clase 35303:";Alta;Cuáles son las razones por las cuales el SENAPI negó el registro del signo TOTTO para identificar productos de la clase 12?;El SENAPI negó el registro del signo TOTTO para identificar productos de la clase 12 debido a que existe una marca notoria registrada con el mismo nombre, TOTTO, que distingue productos de las clases 3, 9, 14, 18 y 25, así como servicios de la clase 35. Debido a las características y condiciones especiales de la marca notoria, se consideró un riesgo significativo de confusión o asociación entre los signos, lo que podría llevar a una dilución de la marca notoria y posibles usos parasitarios o aprovechamientos injustos del prestigio adquirido por la marca.
"De acuerdo con la oficina, en atención a la comparación entre la marca TOTTO del solicitante y TOTTO de la marca notoria se evidencia que concurren los dos (2) elementos para que se determine la existencia de riesgo de confusión y de asociación; asimismo se evidencia que existe riesgo del aprovechamiento injusto del prestigio de la marca notoria (Uso parasitario), por lo que el signo solicitado incurre en la causal de irregistrabilidad del literal h) del artículo 136 de la DA 486 de la CAN.";Alta;Cuál es la razón para considerar la marca solicitada como irregistrable según el contexto proporcionado?;"NO INFORMATION

El contexto proporcionado no menciona ninguna razón específica para considerar la marca solicitada como irregistrable. En lugar de ello, se describe que la marca solicitada TOTTO incurre en una causal de irregistrabilidad debido al riesgo de confusión y asociación con la marca notoria TOTTO, así como por el uso parasitario del prestigio de esta última marca."
"El INDECOPI, por su parte, negó el registro del signo mixto Cola Simión para identificar productos de la clase 32 (Cerveza, aguas minerales, gaseosas y, otras bebidas sin alcohol; bebidas a base de frutas; zumos de fruta, siropes y otras preparaciones para elaborar bebidas) 304, con base en la marca notoria Coca-Cola.

	Signos solicitados para perpetrar, facilitar o consolidar un acto de competencia desleal (artículo 137 DA 486).

“Artículo 137.- Cuando la oficina nacional competente tenga indicios razonables que le permitan inferir que un registro se hubiese solicitado para perpetrar, facilitar o consolidar un acto de competencia desleal, podrá denegar dicho registro.”";Alta;Cuál es el artículo mencionado que justifica la negación del registro del signo mixto Cola Simión?;El artículo mencionado que justifica la negación del registro del signo mixto Cola Simión es el Artículo 137 de la Ley N 486, que establece que si la oficina nacional competente tiene indicios razonables para inferir que un registro se hubiese solicitado con el fin de perpetrar, facilitar o consolidar un acto de competencia desleal, podrá denegar dicho registro.
"Para efectos de la aplicación de esta causal de irregistrabilidad, en primer lugar debe definirse el acto de competencia desleal. Al respecto, el Convenio de París para la Protección de la Propiedad Industrial, dispone en su artículo 10bis que “Constituye acto de competencia desleal todo acto de competencia contrario a los usos honestos en materia industrial o comercial”.

Por su parte, el artículo 258 de la DA 486 establece:

“Artículo 258.- Se considera desleal todo acto vinculado a la propiedad industrial realizado en el ámbito empresarial que sea contrario a los usos y prácticas honestos”.";Alta;Qué define el Convenio de París para la Propiedad Industrial como acto de competencia desleal?;Según el Convenio de París para la Protección de la Propiedad Industrial, en su artículo 10bis, un acto de competencia desleal es todo acto de competencia contrario a los usos honestos en materia industrial o comercial.
De acuerdo con lo señalado por el TJCA, “El acto de competencia desleal atenta contra el normal desenvolvimiento de las actividades económicas en el mercado, por lo que afecta (daño efectivo o daño potencial) al competidor o competidores, a los consumidores y al interés general. La competencia desleal afecta el normal desenvolvimiento del mercado, afecta el principio de buena fe”305.;Alta;Qué efectos tiene la competencia desleal en el mercado según el TJCA?;"Según el TJCA, la competencia desleal tiene varios efectos negativos en el mercado:

1. **Afecta el normal desenvolvimiento de las actividades económicas**: Interfiere con cómo se llevan a cabo las operaciones comerciales y económicas de manera regular.

2. **Afecta al competidor o competidores**: Puede dañar la posición competitiva de otros actores del mercado, limitando su capacidad para operar de manera justa e igualitaria.

3. **Afecta a los consumidores**: La competencia desleal puede perjudicar la calidad y el precio de los productos o servicios disponibles en el mercado, potencialmente ofreciendo menos valor a los compradores.

4. **Afecta al interés general**: Al interferir con las normas comerciales justas, también impacta el bienestar económico más amplio de una sociedad.

5. **Violación del principio de buena fe**: La competencia desleal es incompatible con la honestidad y transparencia esperadas en las relaciones comerciales y económicas.

Estos efectos combinados pueden distorsionar significativamente el funcionamiento del mercado, promoviendo prácticas injustas y perjudiciales."
Ahora bien, hay muchas razones legítimas por las cuales un actor acapara una porción significativa de un mercado, tales como eficiencia económica, publicidad que logra una imagen comercial más seductora al consumidor o simplemente un mejor precio. A pesar de que este logro supone la pérdida de clientes de los competidores, se permite porque se entiende que la oferta es sin duda más atractiva. El problema surge cuando, por atraer clientes, se busca dañar al competidor mediante actos contrarios a la buena fe comercial y que transgreden el sano desenvolvimiento de las actividades comerciales valiéndose para ello de acciones como pueden ser, entre otros:306;Alta;Cuáles son los métodos permitidos para atraer clientes según el contexto proporcionado?;"Según el contexto proporcionado, no se mencionan explícitamente métodos permitidos para atraer clientes. El texto indica que hay razones legítimas como la eficiencia económica, la publicidad efectiva o ofertas de mejor precio que pueden llevar a un actor a acaparar una porción significativa del mercado sin infringir las normas comerciales justas.

El problema surge cuando se utilizan acciones contrarias a la buena fe comercial y que violan el sano desenvolvimiento de las actividades comerciales, lo cual no se detalla en los métodos permitidos para atraer clientes."
"Cualquier acto capaz de crear una confusión, por cualquier medio que sea, respecto del establecimiento, los productos o la actividad industrial o comercial de un competidor;

	Las aseveraciones falsas, en el ejercicio del comercio, capaces de desacreditar el establecimiento, los productos o la actividad industrial o comercial de un competidor; o,

	Las indicaciones o aseveraciones cuyo empleo, en el ejercicio del comercio, pudieren inducir al público a error sobre la naturaleza, el modo de fabricación, las características, la aptitud en el empleo o la cantidad de los productos.";Alta;Qué actos pueden considerarse como violatorios de la marca según el contexto proporcionado?;"Según el contexto proporcionado, los siguientes actos pueden considerarse como violatorios de la marca:

1. Cualquier acto capaz de crear una confusión, por cualquier medio que sea, respecto del establecimiento, los productos o la actividad industrial o comercial de un competidor.
2. Las aseveraciones falsas, en el ejercicio del comercio, capaces de desacreditar el establecimiento, los productos o la actividad industrial o comercial de un competidor.
3. Las indicaciones o aseveraciones cuyo empleo, en el ejercicio del comercio, puedan inducir al público a error sobre la naturaleza, el modo de fabricación, las características, la aptitud en el empleo o la cantidad de los productos.

Estos actos pueden constituir violaciones a la marca y son considerados no deseados ya que podrían perjudicar la identidad única y la reputación del producto o servicio registrado."
"De otra parte, es importante precisar que las oficinas nacionales pueden aplicar esta causal de forma oficiosa, es decir, que el examinador podrá negar una solicitud de registro de marca si advierte que hay indicios razonables para determinar que con ella se pretende perpetrar, facilitar o consolidar un acto de competencia desleal.

No obstante, lo usual es que esta causal se alegue en una oposición y, en esta medida, según lo ha señalado el TJCA, “quien alega la causal de irregistrabilidad del Artículo 137 de la Decisión 486, deberá probar que el registro se hubiese solicitado para perpetrar, facilitar o consolidar un acto de competencia desleal”307.";Alta;Cuál es el procedimiento usual para alegar la causal de irregistrabilidad del Artículo 137 de la Decisión 486?;El procedimiento usual para alegar la causal de irregistrabilidad del Artículo 137 de la Decisión 486 es hacerlo en una oposición. Según lo ha señalado el TJCA, quien realiza esta alegación deberá probar que el registro se hubiese solicitado con el propósito de perpetrar, facilitar o consolidar un acto de competencia desleal.
"Ahora bien, el examinador, deberá valorar las pruebas y establecer si en efecto se presentan indicios razonables que permitan determinar que estamos frente a un acto de competencia desleal y aplicar, en consecuencia, la causal del artículo 137 de la DA 486, de manera que en ejercicio de su rol ,como persona a cargo del examen de registrabilidad, no es su función declarar la ocurrencia del acto de competencia desleal como tal.

Por “indicio razonable”, de acuerdo con el TJCA, debe entenderse “todo hecho, acto u omisión del que, por vía de inferencia, pueda generar una gran probabilidad de que el registro se solicitó con el ánimo de aprovechar toda la carga económica, de penetración en el mercado y de calidad de los productos y servicios que conlleva una marca.”308";Alta;"Qué entiende el documento por ""indicio razonable"" en el contexto del registro de marcas?";"El documento entiende que un ""indicio razonable"" es todo hecho, acto u omisión que, mediante inferencia, genere una gran probabilidad de que se solicitó el registro de la marca con el propósito de aprovechar toda la carga económica, la penetración en el mercado y la calidad asociada a los productos o servicios que dicha marca representa."
"para determinar la identidad, similitud, vinculación o conexión competitiva entre los productos o servicios.

Como se mencionó, además de establecer si existe identidad o semejanza entre los signos en conflicto, se requiere determinar si la marca objeto de la solicitud pretende distinguir los mismos o similares productos o servicios frente a los que identifica el signo distintivo respecto del que se presenta la identidad o semejanza.

Lo anterior, porque entre signos semejantes o idénticos no deberá existir identidad entre productos o servicios o con una vinculación o conexión competitiva que haga suponer al público, erróneamente, que se trata de la misma marca o que entre sus titulares se presenta alguna relación comercial, lo que se traduce en un perjuicio tanto para el titular de la marca anterior, como para el público consumidor.

El TJCA se ha pronunciado en relación con este tema y ha manifestado lo siguiente:

“… la doctrina advierte que “cuando los signos sean idénticos o muy semejantes, mayor deberá ser la diferenciación exigible entre los productos o servicios a los que se aplican. Y a la inversa, esto es, cuando los productos o servicios sean idénticos o muy similares, mayor deberá ser la diferenciación exigible entre los signos enfrentados […].”257

Por lo tanto, por regla general para determinar si la marca es susceptible de obtener registro o no, la premisa que ha de cumplirse es, determinar si se presenta identidad o semejanza frente a otra marca anterior, previamente registrada o solicitada para registro,";Alta;Qué consideraciones debe tenerse en cuenta para determinar si una marca es susceptible de obtener registro cuando existe identidad o semejanza con otra marca anterior?;"Para determinar si una marca es susceptible de obtener registro cuando existe identidad o semejanza con otra marca anterior, se deben considerar las siguientes aspectos:

1. **Identidad o Semejanza entre los Signos**: Se debe evaluar si los signos son idénticos o muy semejantes.

2. **Productos o Servicios Identificados**: Es crucial determinar si la marca en conflicto pretende distinguir productos o servicios que sean idénticos o similares a los identificados por el signo distintivo existente.

3. **Diferenciación Exigible**: Según la doctrina, mayor será la diferenciación exigible entre los productos o servicios cuando los signos sean idénticos o muy semejantes, y viceversa. Esto significa que si los productos o servicios son más similares, se requerirá una marca más distintiva para evitar confusión.

4. **Vinculación o Conexión Competitiva**: Se debe evaluar si existe alguna vinculación o conexión competitiva entre los productos o servicios que podría hacer suponer al público erróneamente que se trata de la misma marca o que existen relaciones comerciales entre las partes, lo cual puede causar un perjuicio tanto para el titular de la marca anterior como para el público consumidor.

En resumen, la clave está en asegurarse de que no existe una confusión potencial entre los productos o servicios y sus marcas, ya que esto podría perjudicar a las partes interesadas y al público en general."
