context;importance;human;response
Art. 378.- De la cancelación de registro de una marca por falta de uso.- Se cancelará el registro de una marca a solicitud de cualquier persona interesada cuando, sin motivo justificado, la marca no se hubiese utilizado por su titular, por su licenciatario o por otra persona autorizada para ello, durante los tres años consecutivos precedentes a la fecha en que se inicie la acción de cancelación. La cancelación de un registro por falta de uso de la marca también podrá solicitarse como defensa en un procedimiento de oposición interpuesto con base en la marca no usada.;Alta;Cuántos años consecutivos deben haber transcurrido sin el uso de una marca para que se pueda solicitar su cancelación?;Tres años.
"No obstante lo previsto en el párrafo anterior, no podrá iniciarse la acción de cancelación antes de transcurridos tres años contados a partir de la fecha de notificación de la resolución que agote el procedimiento de registro de la marca respectiva en la vía administrativa.

Art. 379.- Casos de fuerza mayor o caso fortuito.- El registro no podrá cancelarse cuando el titular demuestre que la falta de uso se debió a fuerza mayor, caso fortuito o limitaciones oficiales impuestos a los bienes y servicios protegidos por la marca.";Alta;Cuántos años deben transcurrir antes de que se pueda iniciar una acción de cancelación de un registro de marca?;Tres años.
"Art. 380.- Características del uso de la marca.- Se entenderá que una marca se encuentra en uso cuando los productos o servicios que ella distingue han sido puestos en el comercio o se encuentran disponibles en el mercado bajo esa marca, en la cantidad y del modo que normalmente corresponde, teniendo en cuenta la naturaleza de los productos o servicios y las modalidades bajo las cuales se efectúa su comercialización en el mercado.

Con sujeción a lo dispuesto en el inciso anterior, también se considerará que una marca se encuentra en uso, en los siguientes casos:

	Cuando se hubiesen introducido y distribuido en el mercado productos genuinos con la marca

registrada, por personas distintas del titular del registro; y,";Alta;Se considera que una marca está en uso cuando se han puesto en el comercio productos o servicios bajo esa marca?;Sí, según lo establecido en el Artículo 380, se considera que una marca está en uso cuando los productos o servicios que ella distingue han sido puestos en el comercio o se encuentran disponibles en el mercado bajo esa marca. Esto significa que la marca ya tiene presencia comercial y es reconocida por el público.
"Cuando distinga exclusivamente productos que son exportados desde el país, según lo establecido en el párrafo anterior.

Art. 381.- Uso de la marca que difiera de la forma en que fue registrada.- El uso de una marca en modo tal que difiera de la forma en que fue registrada sólo en cuanto a elementos que no alteren su carácter distintivo, no motivará la cancelación del registro por falta de uso, ni disminuirá la protección que corresponda a la marca.

Art. 382.- Pruebas para identificar el uso de la marca.- La carga de la prueba del uso de la marca corresponderá al titular del registro.";Alta;Qué elementos pueden ser modificados en una marca registrada sin afectar su carácter distintivo?;"Según el artículo 381, los elementos que no alteren el carácter distintivo de la marca son aquellos que pueden ser modificados sin afectar su capacidad para identificar y distinguir productos. Esto significa que las características visuales o descriptivas de la marca pueden variar, siempre y cuando no cambien su esencia distintiva.

En otras palabras, los elementos que pueden ser modificados incluyen:

*   Colores: Pueden cambiar el color principal o secundario de la marca sin afectar su carácter distintivo.
*   Tipografía: Se puede cambiar el tipo de letra utilizado en la marca sin alterar su esencia distintiva.
*   Diseño: Se pueden realizar cambios en el diseño de la marca, siempre y cuando no cambie su capacidad para identificar y distinguir productos.

Sin embargo, si se realizan cambios significativos que alteren el carácter distintivo de la marca, esto podría afectar su protección legal."
El uso de la marca podrá demostrarse, entre otros, mediante facturas comerciales, documentos contables o certificaciones de auditoría que demuestren la regularidad y la cantidad de la comercialización de las mercancías o los servicios identificados con la marca.;Alta;Qué tipo de documentación puede utilizarse para demostrar el uso de una marca?;La respuesta es: facturas comerciales, documentos contables o certificaciones de auditoría.
"Art. 384.- Derecho preferente para presentar solicitud de marca.- La persona que obtuviere una resolución favorable tendrá derecho preferente al registro. Dicho derecho podrá invocarse a partir de la presentación de la solicitud de cancelación, y hasta dentro de los tres meses siguientes a la fecha en que la resolución de cancelación quede firme en la vía administrativa.

Art. 385.- Cancelación por genericidad.- Se cancelará el registro de una marca o se dispondrá la limitación de su alcance, de oficio o a solicitud de persona interesada, cuando su titular hubiese provocado o tolerado que ella se convierta en un signo común o genérico para identificar o designar uno o varios de los productos o servicios para los cuales estuviese registrada.";Alta;Cuántos meses tiene un titular de marca para invocar su derecho preferente al registro después de que la resolución de cancelación quede firme en la vía administrativa?;"Según el Art. 384, el titular de una marca tiene derecho preferente al registro y puede invocarlo a partir de la presentación de la solicitud de cancelación, y hasta dentro de los tres meses siguientes a la fecha en que la resolución de cancelación quede firme en la vía administrativa.

Por lo tanto, después de que la resolución de cancelación quede firme en la vía administrativa, el titular tiene 3 meses para invocar su derecho preferente al registro."
"El desconocimiento o bajo reconocimiento por el público de que la marca significa una procedencia empresarial determinada.

Art. 386.- Procedimiento de la acción de la cancelación.- Recibida una solicitud de cancelación, se notificará al titular de la marca registrada para que, dentro del término de sesenta días contados a partir de la fecha de notificación, haga valer, si lo estima conveniente, sus argumentaciones o presente pruebas.

Vencido el término al que se refiere este artículo, se decidirá sobre la cancelación o no del registro

de la marca mediante resolución debidamente motivada.

Sección IV

De la renuncia al registro";Alta;Cuál es el plazo dentro del cual el titular de una marca registrada debe hacer valer sus argumentaciones o presentar pruebas en caso de solicitud de cancelación?;El titular de una marca registrada tiene 60 días contados a partir de la fecha de notificación para hacer valer sus argumentaciones o presentar pruebas en caso de solicitud de cancelación.
"Art. 387.- Renuncia del registro de marca.- El titular de un registro de marca podrá renunciar en cualquier momento, total o parcialmente, a sus derechos sobre el registro. Si la renuncia fuere total, se cancelará el registro. Cuando la renuncia fuese parcial, el registro se limitará a los productos o servicios sobre los cuales no verse la renuncia.

No se admitirá la renuncia si sobre la marca existen embargos o derechos inscritos en favor de terceros, salvo que exista consentimiento expreso de los titulares de dichos derechos.

La renuncia sólo surtirá efectos a partir de su inscripción ante la autoridad nacional competente en materia de derechos intelectuales.";Alta;Se cancelará el registro de marca si el titular decide renunciar a sus derechos sobre el registro total o parcialmente?;Sí, se cancelará el registro de marca si el titular decide renunciar a sus derechos sobre el registro total. Si la renuncia es parcial, el registro se limitará a los productos o servicios sobre los cuales no verse la renuncia.
"Art. 390.- Impedimento para declarar nulidad del registro de marca.- No podrá declararse la nulidad del registro de una marca por causales que hubiesen dejado de ser aplicables al tiempo de resolverse la nulidad.

Art. 391.- Nulidad parcial.- Cuando una causal de nulidad sólo afectare a uno o algunos de los productos o servicios para los cuales la marca fue registrada, se declarará la nulidad únicamente para esos productos o servicios, y se eliminarán del registro de la marca.

Art. 392.- Procedimiento de la acción de nulidad.- En los casos de nulidad, se notificará a las partes para que hagan valer los argumentos y presenten las pruebas que estimen convenientes.";Alta;Cuándo no podrá declararse la nulidad del registro de una marca por causales que hubiesen dejado de ser aplicables al tiempo de resolverse la nulidad?;Según el artículo 390, no se podrá declarar la nulidad del registro de una marca cuando las causales que originaron la nulidad ya no sean aplicables en el momento en que se resuelve la nulidad.
"Art. 402.- De los titulares de las marcas colectivas.- Las asociaciones de productores, fabricantes, comerciantes, prestadores de servicios, organizaciones o grupos de personas, cooperativas y demás organizaciones que conforman la economía popular y solidaria, legalmente establecidas, podrán adquirir marcas colectivas para distinguir en el mercado los productos o servicios de sus integrantes.

Art. 403.- Requisitos y procedimiento para la adquisición de marca colectiva.- La solicitud para la adquisición de una marca colectiva se presentará ante la autoridad nacional competente en materia de derechos intelectuales de acuerdo al contenido, requisitos y demás normas que disponga el reglamento correspondiente.";Alta;Qué tipo de organizaciones pueden adquirir marcas colectivas según las disposiciones legales?;Las asociaciones de productores, fabricantes, comerciantes, prestadores de servicios, organizaciones o grupos de personas, cooperativas y demás organizaciones que conforman la economía popular y solidaria, legalmente establecidas.
"Deberá inscribirse ante la autoridad nacional competente en materia de derechos intelectuales toda transferencia, autorización de uso o licencia sobre una marca colectiva concedida o una solicitud en trámite de concesión y surtirán efectos a partir de su inscripción ante la autoridad nacional competente en materia de derechos intelectuales.

Art. 405.- Aplicación.- Serán aplicables a las marcas colectivas, en lo que fuere pertinente, las disposiciones del Capítulo VI de este Título.

Art. 406.- Definición.- Se entenderá por marca de certificación un signo destinado a ser aplicado a

productos o servicios cuya calidad, origen u otra característica ha sido certificada por el titular de la marca.";Alta;Qué autoridad nacional es competente en materia de derechos intelectuales para inscribir transferencias y licencias sobre marcas colectivas?;La autoridad nacional competente en materia de derechos intelectuales.
"Art. 407.- Titulares.- Podrá ser titular de una marca de certificación una empresa o institución, de derecho privado o público, o un organismo estatal, regional o internacional.

Art. 408.- De la reglas de uso de la marca.- Con la solicitud de registro de una marca de certificación deberán acompañarse las reglas de uso de la marca. Sin perjuicio de otros requisitos que se establezcan en el reglamento correspondiente, dichas reglas indicarán los productos o servicios que podrán ser objeto de certificación por parte del titular, definirán las características garantizadas por la presencia de la marca, y describirán la manera en que se ejercerá el control de tales características antes y después de autorizarse el uso de la marca.";Alta;Qué tipo de entidades pueden ser titulares de una marca de certificación?;Una empresa o institución de derecho privado o público, o un organismo estatal, regional o internacional.
"Art. 413.- Uso de la marca país.- El signo del que trata este Capítulo será de titularidad del Estado, los procesos de licenciamiento, autorización de uso, declaratoria, solicitud, difusión, capacitación, uso y observancia, se ejercerán a través del órgano competente previsto en el Decreto de declaratoria de marca país.

Art. 414.- Normativa aplicable.- Serán aplicables a la marca país, en lo que fuere pertinente, las disposiciones del Capítulo VI de este Título, según se establezca en el reglamento correspondiente.

No obstante lo dispuesto en el inciso anterior, la autoridad nacional competente en materia de derechos intelectuales registrará los signos de los que trata este Capítulo en un registro";Alta;Qué tipo de disposiciones serán aplicables a la marca país?;Las disposiciones del Capítulo VI de este Título.
"independiente. Sin autorización del órgano competente indicado en el artículo 413, ninguna persona podrá utilizar dichos signos.

Art. 415.- Definición.- Se entenderá por nombre comercial cualquier signo que sea apto para identificar a una persona o establecimiento mercantil en el ejercicio de su actividad económica y distinguirla de las demás que desarrollan actividades idénticas o similares.

Una persona o establecimiento mercantil podrá tener más de un nombre comercial. Pueden constituir nombre comercial, entre otros, una denominación social, razón social u otra designación inscrita en un registro de personas o sociedades mercantiles.

Los nombres comerciales son independientes de las denominaciones o razones sociales de las personas jurídicas, pudiendo ambas coexistir.";Alta;Puede una persona o establecimiento mercantil tener más de un nombre comercial?;Sí, según el artículo 415 del manual de marca, una persona o establecimiento mercantil puede tener más de un nombre comercial.
"Art. 416.- Registro declarativo del nombre comercial.- El derecho exclusivo sobre un nombre comercial se adquirirá por su primer uso en el comercio, público, continuo, de buena fe y siempre que no vulnere derechos prioritarios debidamente constituidos en el país y terminará cuando cese el uso del nombre comercial o cesen las actividades de la persona o establecimiento comercial que lo usa.

El titular del nombre comercial podrá registrar ante la autoridad nacional competente en materia de derechos intelectuales, el registro tendrá carácter declarativo. El derecho al uso exclusivo de un nombre comercial solamente se adquirirá en los términos previstos en el inciso anterior.";Alta;Qué condiciones debe cumplir un nombre comercial para que su titular pueda registrar el derecho exclusivo sobre él?;El nombre comercial debe ser utilizado públicamente, continuamente y de buena fe. Además, no puede vulnerar derechos prioritarios debidamente constituidos en el país.
"registrarse como nombre comercial un signo que esté comprendido en alguno de los casos siguientes:

	No pueda constituir nombre comercial conforme al primer párrafo del artículo 415;

	Cuando sea idéntico o se asemeje a un signo distintivo de un tercero, siempre que dadas las circunstancias, su uso pudiera originar un riesgo de confusión o de asociación;

	Cuando consista en un signo que infrinja el derecho de propiedad industrial o el derecho de autor de un tercero, salvo que medie consentimiento de éste;

	Cuando su uso sea susceptible de causar confusión o engaño en los medios comerciales o en el público sobre la identidad, la naturaleza, las actividades, el giro comercial o cualquier otro aspecto de la persona que lo usa;";Alta;Puede un signo distintivo ser registrado como nombre comercial si su uso podría originar un riesgo de confusión o de asociación con un signo distintivo de un tercero?;"Sí, según el contexto proporcionado, un signo distintivo puede ser registrado como nombre comercial si su uso podría originar un riesgo de confusión o de asociación con un signo distintivo de un tercero. Esto se encuentra en el segundo caso del contexto: ""Cuando sea idéntico o se asemeje a un signo distintivo de un tercero, siempre que dadas las circunstancias, su uso pudiera originar un riesgo de confusión o de asociación""."
"Cuando su uso sea susceptible de causar confusión o engaño en los medios comerciales o en el público sobre la procedencia empresarial, el origen u otras características de los productos o servicios que la persona produzca o comercialice; y,

	Cuando consista, total o parcialmente, en un signo contrario a la ley, a la moral, al orden público o a las buenas costumbres.

Art. 419.- Remisión.- El reglamento correspondiente establecerá los requisitos, plazos y procedimientos, entre otros, para el examen de la solicitud, su publicación, la presentación de oposiciones, y la concesión o denegación de la solicitud. El trámite de registro de un nombre comercial será el establecido para el registro de marcas.";Alta;Puede un producto o servicio causar confusión o engaño en los medios comerciales o en el público sobre su procedencia empresarial, origen u otras características?;Sí. Según el contexto proporcionado, un producto o servicio puede causar confusión o engaño en los medios comerciales o en el público si su uso es susceptible de hacerlo. Esto significa que si la presentación o comercialización de un producto o servicio podría llevar a la gente a creer erróneamente sobre su procedencia empresarial, origen u otras características, entonces puede ser considerado como causante de confusión o engaño.
"En el caso de nombres comerciales declarados notorios, el titular podrá impedir a cualquier tercero usar en el comercio un signo distintivo idéntico o similar cuando ello pudiera causarle un daño económico o comercial injusto, por razón de una dilución de la fuerza distintiva o del valor comercial o publicitario del nombre, o por razón del aprovechamiento injusto del prestigio del nombre o del titular.

Art. 422.- Transferencia de nombre comercial.- La transferencia de un nombre comercial sólo podrá efectuarse conjuntamente con la de la empresa en la cual se desarrollare la actividad identificada mediante el nombre comercial.

Art. 423.- Aplicación.- Serán aplicables a los nombres comerciales, en lo que fuere pertinente, las disposiciones del Capítulo VI de este Título.";Alta;Un titular de un nombre comercial declarado notorio puede impedir el uso de un signo distintivo idéntico o similar por parte de terceros?;"Sí, un titular de un nombre comercial declarado notorio puede impedir que cualquier tercero use en el comercio un signo distintivo idéntico o similar si ello pudiera causarle un daño económico o comercial injusto. Esto se debe a que la utilización de un signo distintivo idéntico o similar podría provocar una dilución de la fuerza distintiva o del valor comercial o publicitario del nombre, así como el aprovechamiento injusto del prestigio del nombre o del titular.

Es importante destacar que la transferencia de un nombre comercial solo puede efectuarse conjuntamente con la de la empresa en la cual se desarrollará la actividad identificada mediante el nombre comercial. Además, las disposiciones del Capítulo VI de este Título serán aplicables a los nombres comerciales en lo que fuere pertinente.

En resumen, un titular de un nombre comercial declarado notorio tiene derecho a proteger su marca y evitar que terceros la utilicen de manera injusta, lo que podría dañar su reputación o valor comercial."
Art. 427.- Adquisición y ejercicio de las apariencias distintivas.- Las apariencias distintivas se adquirirán y ejercerán derechos de forma idéntica a las marcas, siempre y cuando hayan adquirido una aptitud distintiva en el mercado ecuatoriano, de conformidad con el reglamento respectivo, o sean inherentemente distintivas.;Alta;Se pueden adquirir y ejercer derechos de forma idéntica a las marcas para las apariencias distintivas?;Sí, se pueden adquirir y ejercer derechos de forma idéntica a las marcas para las apariencias distintivas. De acuerdo con el artículo 427 del documento legal, las apariencias distintivas se adquirirán y ejercerán derechos de forma idéntica a las marcas siempre y cuando hayan adquirido una aptitud distintiva en el mercado ecuatoriano o sean inherentemente distintivas.
Art. 428.- Definición.- Se entenderá por denominación de origen la indicación geográfica constituida por la denominación de un país, de una región o de un lugar determinado, o constituida por una denominación que sin ser la de un país, una región o un lugar determinado se refiere a una zona geográfica determinada, utilizada para designar un producto originario de ellos, cuando determinada calidad, reputación u otra característica del producto sea imputable exclusiva o esencialmente al medio geográfico en el cual se produce, extrae o elabora, incluidos los factores naturales y humanos.;Alta;Puede un producto ser considerado de origen determinada si su calidad y reputación son resultado de factores humanos?;Sí, según el artículo 428, un producto puede ser considerado como de origen determinada si su calidad y reputación son resultado de factores humanos, siempre que estos factores sean imputables exclusiva o esencialmente al medio geográfico en el cual se produce, extrae o elabora.
"En el caso de las denominaciones de origen homónimas, la protección se concederá a cada uno. En el Reglamento se establecerá las condiciones para diferenciar entre sí las indicaciones o denominaciones homónimas de que se trate, tomando en cuenta la necesidad de asegurarse de que los productos interesados reciban un trato equitativo y los consumidores no sean inducidos a error.

Art. 429.- Signos no protegibles.- No podrán ser declaradas como denominaciones de origen aquellas que:

	No se ajusten a la definición del artículo anterior;

	Sean contrarias a la ley, a la moral, al orden público o a las buenas costumbres;";Alta;Qué condiciones se establecerán en el Reglamento para diferenciar entre sí indicaciones o denominaciones homónimas de productos?;Las condiciones que se establecerán en el Reglamento para diferenciar entre sí las indicaciones o denominaciones homónimas de los productos consistirán en asegurarse de que los productos interesados reciban un trato equitativo y los consumidores no sean inducidos a error.
"Puedan inducir a error al público sobre la procedencia geográfica, la naturaleza, el modo de fabricación, o la calidad, reputación u otras características de los respectivos productos;

	Sean indicaciones comunes o genéricas para distinguir el producto de que se trate, cuando sean consideradas como tales por los conocedores de la materia o por el público en general en el territorio ecuatoriano;

	Hubiesen sido solicitadas o registradas de buena fe como marcas antes de que la denominación de origen estuviera protegida en el país de origen; y,

	En relación con productos vitícolas, hubiesen sido la denominación habitual de una variedad de uva existente en el territorio ecuatoriano al 1 de enero de 1995.";Alta;Pueden las indicaciones comunes o genéricas para distinguir un producto ser consideradas como tales por los conocedores de la materia o por el público en general en el territorio ecuatoriano?;"Sí, pueden. Según lo establecido en el contexto proporcionado, ""Sean indicaciones comunes o genéricas para distinguir el producto de que se trate, cuando sean consideradas como tales por los conocedores de la materia o por el público en general en el territorio ecuatoriano""."
Art. 430.- De la declaración.- Una denominación de origen se protegerá a partir de la declaración que al efecto emita la autoridad nacional competente en materia de derechos intelectuales.;Alta;A partir de qué momento se protege una denominación de origen según el artículo correspondiente?;Según el artículo 430, una denominación de origen se protegerá a partir de la declaración que emita la autoridad nacional competente en materia de derechos intelectuales.
Art. 431.- Del legítimo interés.- La declaración de protección de una denominación de origen se hará de oficio o a petición de quienes demuestren tener legítimo interés, entendiéndose por tales a las personas naturales o jurídicas que directamente se dediquen a la producción, extracción o elaboración del producto o de los productos que se pretenda designar con la denominación de origen, así como a las asociaciones integradas por dichas personas. Las autoridades públicas de la administración central o autónoma descentralizada también se considerarán interesadas, cuando se trate de denominaciones de origen de sus respectivas circunscripciones.;Alta;Quiénes pueden solicitar la declaración de protección de una denominación de origen?;"Según el artículo 431 del manual de marca para registrar patentes, las personas que pueden solicitar la declaración de protección de una denominación de origen son:

*   Quienes demuestren tener legítimo interés.
*   Las personas naturales o jurídicas que directamente se dediquen a la producción, extracción o elaboración del producto o de los productos que se pretenda designar con la denominación de origen.
*   Las asociaciones integradas por dichas personas.
*   Las autoridades públicas de la administración central o autónoma descentralizada, cuando se trate de denominaciones de origen de sus respectivas circunscripciones."
Art. 433.- Vigencia de la declaración de protección de una denominación de origen.- La vigencia de la declaración de protección de una denominación de origen estará determinada por la subsistencia de las condiciones que la motivaron, a juicio de la autoridad nacional competente en materia de derechos intelectuales. Se podrá resolver el término de su vigencia si tales condiciones no se hubiesen mantenido. Sin perjuicio de los recursos a que hubiere lugar en contra de dicha resolución, los interesados podrán solicitar nuevamente la declaración de protección cuando consideren que se han restablecido las condiciones para su protección.;Alta;Qué condiciones deben mantenerse para que una denominación de origen siga siendo protegida?;Las condiciones que deben mantenerse para que una denominación de origen siga siendo protegida son aquellas que la motivaron en primer lugar, según lo determinado por la autoridad nacional competente en materia de derechos intelectuales.
Art. 434.- Modificación de la declaración de protección.- La declaración de protección podrá ser modificada en cualquier tiempo de conformidad con lo que determine este Código y el correspondiente reglamento. La modificación se sujetará al procedimiento para la declaración de protección, en cuanto corresponda.;Alta;Puede una declaración de protección ser modificada a cualquier momento?;Sí, según el artículo 434, la declaración de protección puede ser modificada en cualquier tiempo.
Art. 435.- De la autorización.- Las personas que directamente se dediquen a la extracción, producción o elaboración de los productos designados por una denominación de origen protegida y realicen dicha actividad dentro de la zona geográfica determinada en la declaración de protección respectiva, podrán solicitar a la autoridad nacional competente en materia de derechos intelectuales, autorización para usar dicha denominación de origen. La autorización de uso también podrá ser concedida por las entidades públicas o privadas que representen a los beneficiarios de las denominaciones de origen, de conformidad a lo dispuesto en el reglamento que se expida para el efecto.;Alta;"""Quiénes pueden solicitar autorización para usar una denominación de origen protegida?""";Las personas que directamente se dediquen a la extracción, producción o elaboración de los productos designados por una denominación de origen protegida y realicen dicha actividad dentro de la zona geográfica determinada en la declaración de protección respectiva.
"Serán aplicables a la renovación de la autorización de uso, en lo que fuere pertinente, las disposiciones del Capítulo VI de este Título relativas a la renovación y caducidad del registro de marcas.

Art. 438.- Cancelación de la autorización de uso.- La autoridad nacional competente en materia de derechos intelectuales, de oficio o a solicitud de parte, cancelará la autorización de uso cuando la denominación de origen se utilice en el comercio de una manera que no corresponda con la respectiva declaración de protección.

Serán aplicables a la cancelación de la autorización de uso, en lo que fuere pertinente, las disposiciones del Capítulo VI de este Título relativas a la cancelación del registro de marcas.";Alta;Qué procedimiento se seguirá para cancelar una autorización de uso cuando la denominación de origen no corresponde con su declaración de protección?;La autoridad nacional competente en materia de derechos intelectuales cancelará la autorización de uso de oficio o a solicitud de parte, cuando la denominación de origen se utilice en el comercio de una manera que no corresponda con la respectiva declaración de protección.
