context;importance;human;response
"Marcas figurativas.

Son las marcas que se componen exclusivamente de imágenes, figuras, símbolos, gráficos, logotipos, monogramas, retratos, etiquetas, emblemas y escudos, no contando con ningún tipo de leyenda, palabra, número o elemento alfabético.

La marca figurativa cuenta con caracteres, estilización o disposición especial que exaltan una característica gráfica, diseños, dibujos o elementos de ornato.

Como característica principal, éstas no pueden ser pronunciadas o leídas, aunque pueden representar o conceptualizar una idea, es decir, algo ya existente en la naturaleza o creado por el hombre, o bien, puede estar conformada por una serie o conjunto de líneas, curvas, o garabatos que no representen ningún concepto.";Mediana;Qué características distintivas tienen las marcas figurativas?;"Las marcas figurativas presentan varias características distintivas:

1. Se compone exclusivamente de imágenes, figuras, símbolos y otros elementos gráficos como logotipos, monogramas, retratos, etiquetas, emblemas o escudos.

2. Incluyen estilizaciones o disposiciones especiales que resaltan características gráficas, diseños, dibujos u ornamentación.

3. No incluyen letras, números ni elementos alfabéticos en su composición.

4. Aunque no pueden ser pronunciadas o leídas, pueden representar o conceptualizar ideas existentes o creadas por el hombre.

5. Pueden estar formadas por líneas, curvas u otros elementos ornamentales que no tengan un significado específico."
"En Perú, por ejemplo, el Instituto Nacional de Defensa de la Competencia y de la Protección de la Propiedad Intelectual (en adelante INDECOPI) concedió la siguiente marca:12

12

La representación gráfica de este tipo de marcas requiere plasmar el elemento figurativo en el apartado correspondiente de la solicitud. En términos generales se pueden aceptar fotografías, dibujos, caricaturas, isotipos como representación gráfica.

En Ecuador fue concedida la marca figurativa Diseño de Onda, representada gráficamente así13:";Mediana;Cuáles son los métodos aceptados para presentar el elemento figurativo en una solicitud de marca según el contexto proporcionado?;"Según el contexto proporcionado, los métodos aceptados para presentar el elemento figurativo en una solicitud de marca incluyen:

- Fotografías
- Dibujos
- Caricaturas
- Isotipos

Estos elementos deben ser plasmados en el apartado correspondiente de la solicitud cuando se registra una marca."
"Adicionalmente, en caso de que el solicitante desee reivindicar colores dentro de la marca figurativa, así deberá indicarlo. A título de ejemplo, en Colombia, Google LLC solicitó ante la SIC el registro de la siguiente marca figurativa, con reivindicación de los colores Rojo, Azul oscuro, Azul claro, Amarillo, Verde14:

	Marcas mixtas.

Son marcas que se componen por la combinación de elementos denominativos y figurativos. Las marcas mixtas cuentan con elementos pronunciables, en tanto que

13

integren en su conjunto elementos nominativos acompañados de colores, diseños y/o gráficos.";Mediana;Cuáles colores reivindicó Google LLC en la marca figurativa ante la SIC en Colombia?;Google LLC reivindicó los siguientes colores en la marca figurativa ante la SIC en Colombia: Rojo, Azul oscuro, Azul claro, Amarillo y Verde14.
"Así lo ha reconocido el TJCA: “Las marcas mixtas se componen de un elemento denominativo (una o varias palabras) y un elemento gráfico (una o varias imágenes). La combinación de estos elementos, al ser apreciados en su conjunto, produce en el consumidor una idea sobre la marca que le permite diferenciarla de las demás existentes en el mercado15”.

Por ejemplo, encontramos la marca mixta Grissly (y diseño), que fue concedida por el Instituto Ecuatoriano de la Propiedad Intelectual (hoy Servicio Nacional de Derechos Intelectuales – SENADI) 16:

El SENADI concedió registro de la marca mixta Netlife17:

Por su parte, la siguiente marca mixta Alicorp fue renovada en el Perú por el INDECOPI18:";Mediana;Qué tipo de marca se compone de un elemento denominativo y un elemento gráfico según el texto?;Según el contexto proporcionado, una marca mixta se compone de un elemento denominativo (una o varias palabras) y un elemento gráfico (una o varias imágenes).
"Para efectos de determinar cómo debe cumplirse el requisito de la representación gráfica en este tipo de marcas, es importante tener en cuenta el alcance de la protección que otorga el registro de una marca mixta. En palabras del TJCA, “La marca mixta es una unidad, en la cual se ha solicitado el registro del elemento nominativo como el gráfico,

14

como uno solo. Cuando se otorga el registro de la marca mixta se la protege en su integridad y no a sus elementos por separado19” (negrillas fuera del texto original).";Mediana;Qué tipo de protección recibe una marca mixta según el TJCA?;Según el TJCA, una marca mixta recibe protección en su totalidad. Esto significa que cuando se otorga el registro de una marca mixta, se protege la unidad completa y no sus elementos nominativos o gráficos por separado.
"En ese entendido, la solicitud de registro de la marca mixta debe acompañarse de la reproducción de esta, de manera que se aprecien tanto los elementos denominativos como los gráficos que la conforman. En adición, tal como se indicó para las marcas figurativas, en caso de que el solicitante desee reivindicar colores dentro de la marca mixta, así deberá indicarlo, e igualmente, el elemento gráfico de la marca mixta puede estar compuesto por fotografías, dibujos, caricaturas o isotipos como representación gráfica.

A título de ejemplo, tenemos la siguiente marca mixta, registrada por la SIC a favor de Mercado Libre, INC20, en la cual el solicitante no presentó reivindicación de colores:";Mediana;Cuáles componentes debe incluir la solicitud de registro para una marca mixta según el contexto proporcionado?;"Según el contexto proporcionado, la solicitud de registro para una marca mixta debe incluir:

1. La reproducción de la marca mixta.
2. La identificación clara de los elementos denominativos (palabras) y gráficos que conforman la marca.
3. Si el solicitante desea reivindicar colores en la marca, esto debe ser especificado.
4. El elemento gráfico puede estar compuesto por fotografías, dibujos, caricaturas o isotipos como representación gráfica.

Es importante mencionar que si no se requiere reivindicar colores, este aspecto no es necesario incluir en la solicitud."
"Surge así, una nueva gama o tipo de marcas que, a través de formas disruptivas y no tradicionales, buscan atraer la atención del público consumidor, y obtener su preferencia,

15

pero también su permanencia y fidelidad, ante el universo de posibilidades contra las que hoy por hoy compiten en el mercado y que son llamadas marcas no tradicionales22.";Mediana;Qué tipo de marcas buscan atraer la atención del público consumidor mediante formas disruptivas y no tradicionales?;Las marcas que buscan atraer la atención del público consumidor mediante formas disruptivas y no tradicionales son las nuevas gamas o tipos de marcas que, según el contexto proporcionado, buscan obtener la preferencia, permanencia y fidelidad del público consumidor en un mercado con muchas opciones.
"La DA 486 no contempla específicamente la clasificación de marcas tradicionales y no tradicionales, pero el artículo 134 indica expresamente que podrán constituir marcas los sonidos y olores, y deja abierta una ventana de posibilidades, al indicar que, “podrán constituir marcas, entre otros, los siguientes signos…”. En esa línea, es claro que dentro del sistema de protección de la CAN se encuentran las denominadas marcas no tradicionales que, si bien, algunas no pueden ser apreciadas por el sentido de la vista, sí pueden ser perceptibles por los otros sentidos (olfato, tacto, gusto y oído); y, por ende, son susceptibles de identificación y diferenciación.

	Marcas tridimensionales.";Mediana;Qué tipos de marcas están incluidos en el sistema de protección de la CAN según el artículo 134 de la DA 486?;"Según el artículo 134 de la DA 486, los sonidos y olores pueden constituir marcas. Además, se menciona que el artículo deja abierta una ventana de posibilidades al indicar que podrán constituir marcas ""otros signos"", lo que sugiere que otras formas no tradicionales también pueden ser protegibles bajo ciertas condiciones. Específicamente, se incluyen las marcas tridimensionales y los sonidos en el sistema de protección de la CAN, aunque no se detalla si los olores están incluidos dentro de este rango."
"Marcas tridimensionales.

El literal f) del artículo 134 de la DA 486 establece de forma expresa la posibilidad de que puedan constituir marca, “la forma de los productos, sus envases o envolturas;”

El TJCA ha establecido que “Un signo tridimensional es el que ocupa las tres dimensiones del espacio: se trata de un cuerpo provisto de volumen. Dentro de esta clase se ubican las formas de los productos, así como sus envases, envoltorios y relieves.

El signo tridimensional constituye una clase de signos con características tan peculiares que ameritan su clasificación como independiente de los signos denominativos, figurativos y mixtos” 23.

Por ejemplo encontramos, la siguiente marca tridimensional concedida por el INDECOPI, para identificar productos de la clase 28: 24";Mediana;Qué tipo de marcas se mencionan en el artículo 134 del literal f) de la DA 486 y bajo qué condiciones pueden constituirse como marca?;"Según el contexto proporcionado, el artículo 134, literal f) de la DA 486 establece que pueden constituirse como marcas ""la forma de los productos, sus envases o envolturas"". Estas formas deben ocupar las tres dimensiones del espacio y tener volumen para considerarse signos tridimensionales."
"22 Las marcas no tradicionales, a que hacemos referencia, fueron identificadas por la mayoría de países miembros de la Organización Mundial de Propiedad Intelectual (OMPI 2007) bajo la indicación de “nuevos tipos de marcas”, siendo en la decimoséptima sesión a través del Comité Permanente sobre el Derecho de Marcas, Diseños Industriales e Indicaciones Geográficas (en adelante también el SCT) que dicho concepto evolucionó, y se buscó además, establecer un consenso multilateral en donde los países participantes deliberaran y expusieran sus múltiples experiencias en cuanto a la inscripción y forma gráfica en que éstas podían ser representadas y es así como tenemos hoy en día un nuevo catálogo de posibilidades que escapa a lo tradicional.

16";Mediana;Qué organismo internacional identificó los nuevos tipos de marcas conocidos como marcas no tradicionales?;La Organización Mundial de Propiedad Intelectual (OMPI) fue la que identificó los nuevos tipos de marcas conocidos como marcas no tradicionales.
"16

Por su parte, el SENADI, en Ecuador, concedió esta marca tridimensional para identificar productos de la clase 3:25";Mediana;Para qué clase de productos fue concedida la marca tridimensional por el SENADI en Ecuador?;La marca tridimensional fue concedida por el SENADI en Ecuador para identificar productos de la clase 3.
Asimismo, existen marcas tridimensionales que no necesariamente constituyen la forma del producto o su envase, como es el caso del logotipo de la marca Mercedes-Benz que se aprecia en la parte delantera de sus vehículos, así como marcas tridimensionales que no pretenden distinguir productos sino servicios, como ocurría con la forma de las edificaciones de los restaurantes Pizza Hut o con otros elementos que pueden utilizarse para identificar la prestación del servicio, como por ejemplo la forma particular de la siguiente estructura que identifica las estaciones de servicio de Terpel y que fue concedida por la SIC para identificar productos de las clases 1 y 4 y servicios de las clases 35 y 3726:;Mediana;Cuáles son los ejemplos de marcas tridimensionales que no se limitan a la forma del producto o envase, según el contexto proporcionado?;"Según el contexto proporcionado, dos ejemplos de marcas tridimensionales que no se limitan a la forma del producto o envase son:

1. El logotipo de la marca Mercedes-Benz, que se aprecia en la parte delantera de sus vehículos.
2. La estructura particular utilizada por las estaciones de servicio de Terpel, que fue concedida para identificar productos de las clases 1 y 4 y servicios de las clases 35 y 37."
"Ahora bien, si la marca tridimensional contiene elementos figurativos o denominativos como parte integrante del signo, se catalogará como marca tridimensional mixta. En estos casos la protección está supeditada a la distintividad del conjunto marcario en su integridad; en efecto, es posible que la forma tridimensional por sí sola no cuente con distintividad, pero los elementos figurativos y/o denominativos que la acompañan le otorgan distintividad al signo mixto, por ejemplo, esta marca tridimensional mixta concedida por la SIC para identificar productos de la clase 3027:

17";Mediana;Cuáles son los criterios para catalogar una marca tridimensional como mixta y cómo afecta esto su protección?;"Para catalogar una marca tridimensional como mixta, es necesario que incluya elementos figurativos o denominativos como parte integrante del signo. En estos casos, la protección está condicionada a la distintividad del conjunto marcario en su totalidad.

Los elementos figurativos y/o denominativos que acompañan a la forma tridimensional le otorgan distintividad al signo mixto, lo que implica que, aunque la forma tridimensional por sí sola puede no tener suficiente distintividad para ser protegida, la combinación de esta forma con los elementos figurativos o denominativos sí cumple con los requisitos necesarios.

Esta característica afecta directamente a cómo se evalúa y se concede la protección a la marca. La distintividad del signo mixto debe considerarse como un todo, lo que puede permitir una mayor posibilidad de obtener protección para el signo en su conjunto, incluso si la forma tridimensional por separado no sería suficiente para tal propósito."
"17

La razón por la que las marcas tridimensionales se siguen considerando como no tradicionales, pese a que se utilizan en el mercado cada vez con más frecuencia y a que actualmente abundan las solicitudes y los registros de estas marcas en las oficinas de propiedad industrial, es por su representación gráfica, pues cada oficina ha establecido la forma en que, según su entender, dicha representación permite definir con claridad las particularidades de la marca.";Mediana;Por qué se consideran las marcas tridimensionales como no tradicionales a pesar de su creciente uso en el mercado?;Se consideran las marcas tridimensionales como no tradicionales debido a que, aunque su uso en el mercado ha aumentado y existen numerosas solicitudes y registros, cada oficina de propiedad industrial tiene una interpretación diferente sobre cómo representar gráficamente estas marcas para definir sus particularidades con claridad.
"Por ejemplo, las oficinas pueden requerir la presentación de imágenes, ya sea a través de dibujos o fotografías, que permitan apreciar de manera suficiente los detalles de la marca, como la que corresponde al ejemplo anterior, o también podrá requerirse que el solicitante proporcione imágenes de diferentes vistas o planos de la forma tridimensional, como en el siguiente caso28:

En todo caso, también es posible que la oficina solicite una descripción de la marca mediante palabras y/o una muestra de la forma objeto de la solicitud de registro a efectos de conocer los detalles del signo.

18

	Marcas de color.";Mediana;Cuáles son las formas en que la oficina puede requerir la presentación de imágenes para el registro de una marca?;La oficina puede requerir la presentación de imágenes mediante dibujos o fotografías que permitan apreciar de manera suficiente los detalles de la marca. Además, también se pueden solicitar imágenes de diferentes vistas o planos de la forma tridimensional de la marca si es necesario.
"18

	Marcas de color.

Son marcas que se componen por un color delimitado por una forma o una combinación de colores. En este sentido, el TJCA ha establecido que: ""La norma comunitaria, específicamente el literal e) del artículo 134 de la Decisión 486, prevé el registro de un color delimitado por una forma o una combinación de colores, es decir, que cuando el mismo se encuentra comprendido en una silueta o trazo puede acceder al registro como marca, siempre que éste no caiga en alguna otra causal de irregistrabilidad”29.

La representación gráfica de este tipo de marcas, podría efectuarse a través de una representación pictórica del color, delimitado por una forma que sea precisa e inequívoca.";Mediana;Cuáles son los requisitos para el registro de marcas de color según la Decisión 486 y el TJCA?;"Según la información proporcionada en el contexto, los requisitos para el registro de marcas de color según la Decisión 486 y el Tribunal de Justicia de la Comunidad Europea (TJCA) son:

1. El color o combinación de colores debe estar delimitado por una forma específica e inequívoca.
2. La marca debe ser representada gráficamente a través de una representación pictórica que muestre el color o los colores dentro de la forma indicada.
3. No puede caer en alguna otra causal de irregistrabilidad, lo que implica que no debe violar derechos existentes u otros causales específicas establecidas por la legislación.

Estos requisitos permiten que un color, o combinación de colores delimitados por una forma, pueda ser registrado como marca siempre y cuando cumpla con estas condiciones."
Adicionalmente, las oficinas también podrán solicitar una descripción del color, así como el código de identificación reconocido internacionalmente, que permita establecer con claridad, esto es, determinar de forma precisa el color objeto de la solicitud de registro. Para el efecto podrán usarse clasificaciones como Pantone, Focoltone o RGB.;Mediana;Qué información adicional pueden solicitar las oficinas para establecer de manera precisa el color objeto de la solicitud de registro?;Las oficinas podrán solicitar una descripción detallada del color, así como el código de identificación reconocido internacionalmente, que permita establecer con claridad y precisión el color objeto de la solicitud de registro. Para este propósito, se pueden utilizar clasificaciones como Pantone, Focoltone o RGB.
"Ahora bien, en relación con la forma en la que debe delimitarse el color que se solicita a registro, es importante señalar que de acuerdo con lo que ha reconocido el TJCA, este debe entenderse como un requisito adicional, si se quiere especial, que deben cumplir las solicitudes de marcas de color y que la forma en la que se presenta delimitado el color no requiere ser distintiva, toda vez que, por la propia naturaleza de esta marca, su registro se solicita precisamente sobre uno o varios colores determinados, sin que se reivindiquen derechos exclusivos sobre la forma en la que estos se presentan dentro de la solicitud.

Al respecto, indicó el TJCA:";Mediana;Cuál es la naturaleza del requisito adicional para las solicitudes de marcas de color según lo ha reconocido el TJCA?;Según lo ha reconocido el Tribunal Federal de Justicia Administrativa (TJCA), el requisito adicional para las solicitudes de marcas de color es que este debe entenderse como un requisito especial. Este requisito se aplica específicamente a las marcas de color y no requiere que la forma en la que se presenta el color dentro de la solicitud sea distintiva, ya que su registro se solicita precisamente sobre uno o varios colores determinados.
"“Se debe aclarar que lo particular de este tipo de marcas es en sí el color, si bien el legislador ha requerido como requisito adicional que se encuentre delimitado por una forma, el análisis de distintividad no se puede realizar de manera independiente respecto de los elementos integrantes del signo solicitado, exigiendo de esta manera un requisito no contemplado en la Norma Andina consistente en la distintividad de la forma que delimita el color, debido a que si se exigiere lo anterior se desnaturalizaría la esencia de la marca de color”30.

Puntualmente, en relación con el tema de la representación gráfica en el caso de los colores aislados, ello no supone problema, si comprendemos que, para su inclusión en la

19";Mediana;Cuál es el requisito adicional que ha sido requerido por el legislador para las marcas de color según el contexto proporcionado?;El requisito adicional que ha sido requerido por el legislador para las marcas de color, según el contexto proporcionado, es que el color esté delimitado por una forma.
"19

solicitud y correspondiente representación, se requiere que se encuentre delimitado en alguna forma.

A continuación, se presentan algunos ejemplos de cómo se puede representar gráficamente el color o las combinaciones de color en la solicitud:

La siguiente es una marca de color concedida por la SIC, para identificar productos de las clases 5 y 29. En la solicitud se incluyó la siguiente descripción: “PANTONE 136C, LA LÍNEA PUNTEADA TIENE COMO OBJETO DELIMITAR EL COLOR. NO SE REIVINDICA EXCLUSIVIDAD SOBRE LA FORMA EN QUE APARECE EL COLOR, EL CUAL PODRÁ SER APLICADO A OTRAS FORMAS”31.

20

	Marcas de posición.";Mediana;Cuál es el propósito de la descripción incluida en la solicitud de marca de color?;"El propósito de la descripción incluida en la solicitud de marca de color es delimitar gráficamente cómo se aplica el color a la marca, asegurando que se pueda identificar claramente la zona donde está presente el color. En este caso específico, se menciona que ""PANTONE 136C"" es el color reivindicado, y que ""LA LÍNEA PUNTEADA TIENE COMO OBJETO DELIMITAR EL COLOR"", lo que indica cómo visualmente se identifica la área cubierta por ese color. Además, se aclara que no se está solicitando exclusividad sobre la forma en que el color aparece, permitiendo su aplicación a otras formas si es necesario."
"20

	Marcas de posición.

Aunque este tipo de signo no se incluye expresamente en el listado del artículo 134, la marca de posición cae dentro de la generalidad de dicho artículo, que establece que una marca es “cualquier signo apto para distinguir productos o servicios en el mercado”.

Esta marca se constituye por un signo que se sitúa en el mismo lugar en un producto de manera consistente. En los términos expuestos por el SCT de la OMPI “Estas marcas se definen por la posición en que aparecen en un determinado producto o se fijan a él”33.";Mediana;Qué tipo de marca se constituye cuando un signo se sitúa en el mismo lugar en un producto de manera consistente?;Se constituye una marca de posición cuando un signo se sitúa en el mismo lugar en un producto de manera consistente.
"En la práctica se ha observado que este tipo de marca se usa mayormente en la industria del vestuario y calzado, así como de los accesorios tales como bolsos, carteras y cinturones, aunque cabe aclarar que la protección no versa sobre los productos sino en la posición de un signo dentro del producto.

En relación con la representación gráfica de este tipo de marcas no tradicionales, el SCT ha indicado que “Las marcas de posición se tratan por lo general como marcas figurativas y únicamente se exige una representación con una sola imagen del signo.34”";Mediana;Cuál es la forma de representación gráfica recomendada para las marcas de posición según el SCT?;Según el contexto proporcionado, la forma de representación gráfica recomendada para las marcas de posición según el SCT es presentar una sola imagen del signo.
"Por su parte, la “Comunicación común sobre la representación de nuevos tipos de marcas”, emitida por la Red de Propiedad Intelectual de la Unión Europea (en adelante EUIPN), estableció que para la marca de posición debe cumplirse con la “presentación de una reproducción que identifique adecuadamente la posición del signo y su tamaño o proporción en relación con los productos de que se trate. Los elementos que no formen parte del objeto del registro deberán ser excluidos visualmente, preferentemente por líneas discontinuas o punteadas. La representación puede ir acompañada de una descripción en la que se detalle la forma en que el signo se coloca sobre los productos”.

35.";Mediana;Cuáles son los requisitos para la representación de una marca de posición según la Comunicación común emitida por la EUIPN?;"Según la Comunicación común emitida por la Red de Propiedad Intelectual de la Unión Europea (EUIPN), los requisitos para la representación de una marca de posición son:

1. Debe presentarse una reproducción que identifique adecuadamente la posición del signo.
2. La representación debe incluir el tamaño o proporción del signo en relación con los productos a los que se refiere.
3. Los elementos no formados parte del objeto del registro deben ser excluidos visualmente, preferentemente mediante líneas discontinuas o punteadas.
4. Se puede acompañar la representación de una descripción detallando cómo el signo se coloca sobre los productos.

Estos requisitos aseguran que la marca de posición sea claramente identificada y comprendida en su contexto."
