context;importance;human;response
En Colombia, por ejemplo, la SIC negó el registro del signo denominativo COLLECTION 2000, solicitado para distinguir vestidos, calzado y sombrerería, productos comprendidos en la clase 25, por considerar que “el signo a registrar está indicando la naturaleza y características del producto, a través de las denominaciones – COLLECTION- y -2000-, ya que es propio de los productos de la clase 25, como las prendas de vestir, que se presenten en colecciones por años, por ejemplo la colección verano 1999, en los países que cuentan con estaciones, o la colección 1999 para los países que no contamos con estaciones, por lo tanto al conceder la expresión solicitada sería otorgar la exclusividad en una expresión necesaria para los comerciantes para referirse a una colección de ropa en un año específico como el 2000.”168;Alta;Por qué la SIC no registró el signo denominativo COLLECTION 2000?;La SIC no registró el signo denominativo COLLECTION 2000 porque consideró que esta expresión indica la naturaleza y características del producto, específicamente al referirse a una colección de ropa en un año específico (como el 2000). Según la SIC, es común que los productos de vestir se presenten en colecciones por años, ya sea según las estaciones en algunos países o simplemente por años calendarios en otros. Por lo tanto, otorgar la exclusividad a esta expresión limitaría su uso para los comerciantes, lo cual no es compatible con las regulaciones sobre marcas en Colombia.
"Signos que describen otros datos o características de los productos o servicios a distinguir.

La DA 486 deja abierta la posibilidad de interpretar que cualquier “dato, característica o información” del producto o servicio a distinguir pueda ser descriptivo.

108

Un dato, característica o información del producto o servicios puede ser la composición, por ejemplo:

LÁMPARA HALÓGENO

Clase 11: Aparatos de iluminación.

Este signo nos está informando que la lámpara está compuesta de halógeno y, por lo tanto, es descriptiva de aparatos de iluminación. En este sentido, si la marca que se pretende proteger es indicativa de uno de los materiales de que está hecho el producto, está informando al consumidor la composición de este.

HOLLOW COTTON

Clase 24: Ropa de cama.";Alta;Cuál de estos signos describe una característica del producto a través de su composición?;"El signo ""LÁMPARA HALÓGENO"" describe una característica del producto a través de su composición, ya que indica que la lámpara está compuesta por halógeno. Este signo es descriptivo de la composición del producto y, por lo tanto, sirve para informar al consumidor sobre el material utilizado en la fabricación de la lámpara."
"Clase 24: Ropa de cama.

El “algodón hueco”, como es la traducción del signo, es un material que comúnmente se utiliza para los textiles de cama, razón por la cual es una característica de la composición del producto y, por tanto, este signo sería irregistrable.

Consideraciones para determinar si el signo supera esta prohibición:

	Si de la lectura del signo se desprende una característica inherente al producto o servicio, deberá negarse.

	Si cuenta con elementos adicionales distintivos puede ser registrable.";Alta;"Cuáles son las condiciones bajo las cuales el signo ""algodón hueco"" podría ser registrado como marca para productos de la clase 24?";"Para que el signo ""algodón hueco"" pueda ser registrado como marca para productos de la clase 24 (ropa de cama), debe cumplir con ciertas condiciones. Según el contexto proporcionado, estas son:

1. **No contener una característica inherente al producto**: El signo ""algodón hueco"" es comúnmente utilizado en textiles de cama y se considera una característica inherente a este tipo de productos. Por lo tanto, solo si el signo incluye elementos adicionales que no sean simplemente la mención del ""algodón hueco"", podría ser registrable.

2. **Incorporar elementos adicionales distintivos**: Si el signo ""algodón hueco"" se combina con otros elementos que lo hacen distintivo y no se limita a describir una característica inherente al producto, entonces podría considerarse registrable.

En resumen, para que el signo ""algodón hueco"" sea registrado como marca para productos de la clase 24, debe incluir elementos adicionales que lo hagan distintivo y no solo describan una característica común a los textiles de cama."
"Por ejemplo, el SENAPI negó el registro del signo CHUFLAY SITO, solicitado para distinguir productos de la clase 33 (bebidas alcohólicas como ser; aguardientes de uva, bebidas destiladas), por considerar que “el signo describe el producto pretendido para su protección (CHUFLAY – tipo de preparación de bebida alcohólica), y el término SITO no lo hace distintivo frente a los demás productos del mercado, ya que está señalando el mismo producto pero en diminutivo, careciendo por ello de distintividad incurriendo en causal de irregistrabilidad del Art. 135 literal e) de la D. 486”.169";Alta;Cuál fue el motivo dado por el SENAPI para negar el registro del signo CHUFLAY SITO?;"El SENAPI negó el registro del signo CHUFLAY SITO porque consideró que ""el signo describe el producto pretendido para su protección (CHUFLAY  tipo de preparación de bebida alcohólica), y el término SITO no lo hace distintivo frente a los demás productos del mercado, ya que está señalando el mismo producto pero en diminutivo, careciendo por ello de distintividad incurriendo en causal de irregistrabilidad del Art. 135 literal e) de la D. 486""."
En Ecuador, el SENADI negó el registro del signo SOPHISTICATED COFFEE para la clase 43 pues consideró que el signo solicitado es descriptivo para identificar servicios de cafeterías ya que, a pesar de estar en idioma inglés, los usuarios entenderían su significado y hace referencia directa a la naturaleza de los servicios y a las características, dando información de lo que se trata y para lo que está dirigido170.;Alta;Por qué el SENADI denegó el registro del signo SOPHISTICATED COFFEE para la clase 43?;El SENADI denegó el registro del signo SOPHISTICATED COFFEE para la clase 43 porque consideró que este signo es descriptivo y se refiere directamente a los servicios de cafeterías ofertados. Aunque el término está en inglés, los usuarios podrían entender su significado, lo cual implica que proporciona información sobre la naturaleza de los servicios y sus características.
"El INDECOPI, por su parte, en aplicación de esta causal, negó el registro del signo RADIO SUPER FOLK, solicitado para identificar servicios de telecomunicaciones (clase 38) y de entretenimiento (clase 41), pues “si bien la denominación RADIO SUPER FOLK incluye un elemento en inglés (FOLK), este será entendido por los usuarios. En ese sentido, el signo solicitado informa directamente que los servicios que se pretende distinguir serán

109

prestados bajo el formato de radio con preeminencia de exposición de música folclórica”171.

	Signos con expresiones laudatorias.";Alta;Cuál fue la razón dada por INDECOPI para negar el registro del signo RADIO SUPER FOLK?;INDECOPI negó el registro del signo RADIO SUPER FOLK porque, según la entidad, esta denominación indica claramente que los servicios de telecomunicaciones y entretenimiento que se pretenden distinguir serán prestados bajo el formato de radio con un enfoque especial en la exposición de música folclórica.
"De acuerdo con la RAE la palabra laudatoria significa “que alaba o contiene alabanza”172; en el ámbito de las marcas, particularmente en relación con esta prohibición, esto significa que los signos que contienen expresiones que exaltan, enaltecen o alaban las características o cualidades de los productos o servicios que pretenden distinguir no son registrables.173

El TJCA ha señalado que estos signos también se relacionan en el ámbito publicitario al ensalzar una característica superior de los productos o servicios sin hacer alusión expresa a los competidores174. Entiéndase entonces que de concederse la exclusividad de este tipo de expresiones se estaría evitando que los competidores utilicen tales expresiones para publicitar sus productos o servicios. Por ejemplo:";Alta;Qué significa una marca laudatoria según la RAE y cómo afecta su registrabilidad?;"Según la Real Academia Española (RAE), una palabra laudatoria es aquella que alaba o contiene alabanzas. En el contexto de las marcas, especialmente en relación con esta prohibición, se refiere a los signos que exaltan, enaltecen o alaban las características o cualidades de los productos o servicios que pretenden distinguir.

Estos signos no son registrables debido a que su contenido promocional podría limitar la competencia. Por ejemplo, si una marca utiliza un término que alaba sus propiedades, esto podría impedir que otros competidores utilicen esas mismas alabanzas para promocionar sus productos o servicios."
"LA MEJOR CARNE PARA HAMBURGUESA

Clase 29: Carne.

La anterior expresión es laudatoria y está enalteciendo el producto que desea distinguir, pues anuncia que la carne es la mejor, cayendo en el supuesto prohibitivo. Es importante hacer notar que, si este mismo signo hubiese tenido un elemento adicional que le diera distintividad, sería registrable, caso en el cual, el titular no podría impedir la utilización del elemento laudatorio por parte de terceros.

Consideraciones para determinar si el signo supera esta prohibición:

	La expresión laudatoria debe estar directamente relacionada con los productos o servicios a distinguir.

	¿Qué características o cualidades exalta la expresión laudatoria?";Alta;"Considerando que la expresión ""LA MEJOR CARNE PARA HAMBURGUESA"" está enalteciendo un producto específico, qué características o cualidades exalta esta expresión laudatoria?";"Esta expresión laudatoria ""LA MEJOR CARNE PARA HAMBURGUESA"" exalta las siguientes características o cualidades:

1. Calidad superior: Indica que la carne es de alta calidad, superando a otras opciones disponibles en el mercado.
2. Propósito específico: Destaca que la carne está optimizada para la preparación de hamburguesas, sugiriendo que su textura y sabor son ideales para este tipo de preparación.

Estas cualidades hacen hincapié en la excelencia del producto tanto en términos generales como en su aplicación específica a la elaboración de hamburguesas."
"¿La expresión laudatoria incluye algún elemento distintivo adicional? si es así el signo puede ser registrable.

	Signos que consistan exclusivamente en un signo o indicación que sea el nombre genérico o técnico del producto o servicio de que se trate (literal f) artículo 135 DA 486).

El literal f) del artículo 135 de la DA 486 dispone:

“Artículo 135.- No podrán registrarse como marcas los signos que: (…)

110

	consistan exclusivamente en un signo o indicación que sea el nombre genérico o técnico del producto o servicio de que se trate;”

En los términos señalados por el TJCA:";Alta;Un signo que consista exclusivamente en el nombre genérico o técnico del producto puede ser registrado como marca?;"Según el contexto proporcionado, un signo que consista exclusivamente en el nombre genérico o técnico del producto o servicio de que se trate no puede ser registrado como marca. Esto se deriva directamente del artículo 135, literal f) de la DA 486, que establece claramente que tales signos no podrán registrarse.

Por lo tanto, una expresión laudatoria que consista exclusivamente en el nombre genérico o técnico del producto no incluye ningún elemento distintivo adicional y, por lo tanto, según esta normativa, no sería registrable como marca."
“[3.2] La denominación genérica determina el género del objeto que identifica y la denominación técnica alude a la expresión empleada exclusivamente en el lenguaje propio de un arte, ciencia u oficio. No se puede otorgar a ninguna persona el derecho exclusivo sobre la utilización de esa palabra, toda vez que se crearía una posición de ventaja injusta frente a otros empresarios. El aspecto genérico de un signo debe ser apreciado en relación directa con los productos o servicios de que se trate.;Alta;Qué significa la denominación genérica según el contexto proporcionado?;Según el contexto proporcionado, la denominación genérica determina el género del objeto que identifica. En otras palabras, se refiere al término común utilizado para describir un producto o servicio en general, sin considerar marcas específicas. Este aspecto debe ser evaluado en relación directa con los productos o servicios a los que se aplica.
"[3.3] La expresión genérica puede identificarse cuando al formular la pregunta ¿qué es? en relación con el producto o servicio designado, se responde empleando la denominación genérica. Desde el punto de vista de las marcas, un término es genérico cuando es necesario utilizarlo en alguna forma para señalar el producto o servicio que desea proteger o cuando por sí mismo pueda servir para identificarlo.

[3.4] Sin embargo, una expresión genérica respecto de unos productos o servicios puede utilizarse en un sentido distinto a su significado inicial o propio, de modo que el resultado será novedoso cuando se usa para distinguir determinados productos o servicios que no tengan relación directa con la expresión que se utiliza”175.";Alta;Cuándo puede considerarse que una expresión es genérica en el contexto de las marcas y patentes?;"Una expresión puede considerarse genérica en el contexto de las marcas y patentes cuando al formular la pregunta ""qué es?"" en relación con el producto o servicio designado, se responde empleando la denominación genérica. Esto significa que si un término es necesario para identificar el producto o servicio que se desea proteger, o puede servir por sí solo para señalarlo, entonces se considera genérico.

Además, una expresión genérica respecto a ciertos productos o servicios puede utilizar un significado diferente al inicial o propio de ese término. Si este uso resulta novedoso y permite distinguir determinados productos o servicios que no tienen relación directa con la expresión utilizada, también se considerará genérica en el contexto de las marcas y patentes."
"Así, los signos que resultan irregistrables a la luz de esta causal son los que contienen exclusivamente un término técnico o que identifica el género de los productos o servicios que pretende identificar. Por ejemplo:

ACETAMINOFÉN

Clase 5. Productos farmacéuticos.

LIPSTICK

Clase 3. Cosméticos.

Sin embargo, sí está permitido el registro de un signo que contengan un elemento genérico y otros elementos adicionales distintivos ya sean gráficos o denominativos, siendo que ACETAMINOFÉN SAMUEL y LIPSTICK PINCSS podrían ser registrables para productos farmacéuticos y cosméticos respectivamente.

175 Ver Interpretación Prejudicial Proceso 344-IP-2022.

111";Alta;Cuáles signos pueden ser registrables según el contexto proporcionado?;"Según el contexto proporcionado, los signos que pueden ser registrables son aquellos que contienen un elemento genérico (como términos técnicos o nombres de productos) junto con otros elementos adicionales distintivos. Estos elementos adicionales pueden ser gráficos o denominativos.

Por ejemplo:
- ACETAMINOFÉN SAMUEL: Este signo podría registrarse para productos farmacéuticos, ya que ""ACETAMINOFÉN"" es un término técnico y ""SAMUEL"" es un elemento distintivo.
- LIPSTICK PINCSS: Este signo podría registrarse para cosméticos, con ""LIPSTICK"" como el término técnico y ""PINCSS"" como el elemento distintivo.

Estos signos combinan un elemento genérico con uno o más elementos distintivos que lo hacen identificable y único, lo cual cumple con los requisitos para ser registrables."
"111

Como se mencionó, el examinador debe cerciorarse de que dicha expresión genérica esté directamente relacionada con los productos o servicios que el signo pretende identificar.

Consideraciones para determinar si el signo supera esta prohibición:

	La denominación genérica o técnica incluida en el signo debe hacer referencia directa a los productos o servicios a distinguir.

	¿La denominación que constituye el nombre genérico o técnico de los productos o servicios incluye otros elementos que lo doten de distintividad? si es así el signo puede ser registrable.";Alta;Qué consideraciones debe tener en cuenta el examinador para determinar si un signo puede superar la prohibición de denominaciones genéricas o técnicas?;"El examinador debe considerar las siguientes puntos para determinar si un signo puede superar la prohibición de denominaciones genéricas o técnicas:

1. **Referencia Directa**: La denominación genérica o técnica incluida en el signo debe hacer referencia directa a los productos o servicios a distinguir.

2. **Distintividad Adicional**: Si la denominación que constituye el nombre genérico o técnico de los productos o servicios incluye otros elementos que lo doten de distintividad, esto puede permitir que el signo sea registrable.

Estas consideraciones ayudan al examinador a evaluar si un signo cumple con las condiciones necesarias para su registro, asegurando que no se utilice una denominación genérica o técnica de manera exclusiva."
"En Colombia, por ejemplo, la SIC negó el registro del signo CLOROGEL, para identificar productos de la clase 1, a saber, cloro en gel, producto para la desinfección de baños, pisos. Consideró la oficina que la expresión CLOROGEL está compuesta por la unión de dos productos solicitados que no logran ser suficientemente distintivos176.

Por su parte, el INDECOPI negó el registro del signo KOMBUCHA solicitado para distinguir bebidas sin alcohol con sabor a té de la clase 32, por constituir un elemento genérico para designar justamente ""bebidas sin alcohol con sabor a té""177.

	Signos que consistan exclusivamente o se hubieran convertido en una designación común o usual del producto o servicio en el lenguaje corriente (literal g) artículo 135 DA 486).";Alta;Cuál fue el motivo de la negación del registro del signo CLOROGEL por parte de la SIC?;La SIC negó el registro del signo CLOROGEL porque consideró que esta expresión está compuesta por la unión de dos elementos (cloro y gel) que no logran ser suficientemente distintivos. Esto significa que la combinación no se distingue lo suficiente como para identificar únicamente los productos relacionados con el registrante, según las regulaciones colombianas sobre marcas.
"La prohibición prevista en el literal g) del artículo 135 de la DA 486 establece:

“Artículo 135.- No podrán registrarse como marcas los signos que: (…)

	consistan exclusivamente o se hubieran convertido en una designación común o usual del producto o servicio de que se trate en el lenguaje corriente o en la usanza del país;”

Al respecto, ha señalado el TJCA:

“[3.5] Se entiende por signo común o usual, aquel que se encuentra integrado exclusivamente por uno o más vocablos o indicaciones que se utilizan en el lenguaje corriente o en el uso comercial del país para identificar los productos o servicios de que se trate.";Alta;Qué significa un signo común o usual según la sentencia del TJCA?;Según la sentencia del Tribunal Jurisdiccional Contencioso Administrativo (TJCA), un signo común o usual es aquel que se encuentra integrado exclusivamente por uno o más vocablos o indicaciones que se utilizan en el lenguaje corriente o en el uso comercial del país para identificar los productos o servicios de que se trate.
"[3.6] No es posible aceptar como marca registrable aquellos signos que se hubieran convertido en una designación común o usual del producto o servicio de que se trate en el lenguaje corriente o en la usanza del país.

112

Estamos hablando de signos usuales en el lenguaje común o en los usos comerciales en relación con los productos o servicios que pretenden representar, es decir, aquellos signos que se han convertido en habituales en el lenguaje común o en las costumbres del comercio para designar los productos o servicios de que se trate”. (negrillas en el texto original).178";Alta;Qué tipo de signo no puede ser aceptado como marca registrable según el contexto proporcionado?;Según el contexto proporcionado, un signo que no puede ser aceptado como marca registrable es aquel que se ha convertido en una designación común o usual del producto o servicio correspondiente en el lenguaje corriente o en la usanza del país.
"Cuando en el mercado se le conoce a un producto o a un servicio con un término que, si bien no es el nombre genérico o técnico se entiende que es lo mismo, se dice que es un término común o usual y, por tanto, nadie puede tener exclusividad sobre el mismo. Por ejemplo, no podría concederse registro de marca al signo:

LAS CHANCLETITAS

Clase 25: Vestuario y calzado.

El término “chancletas” es una manera que usualmente se utiliza para identificar a las sandalias, y si bien el signo solicitado está en diminutivo, esto no evita que identifique claramente el calzado y, por lo tanto, no debe ser registrado.

Consideraciones para determinar si el signo supera esta prohibición:";Alta;Cuál es un ejemplo de término común o usual que no puede obtener registro como marca?;"Un ejemplo de término común o usual que no puede obtener registro como marca es ""LAS CHANCLETITAS"" en la Clase 25 (Vestuario y calzado). Este signo no puede ser registrado porque ""chancletas"" es un término común utilizado para referirse a sandalias, y aunque el término solicitado está en diminutivo, sigue identificando claramente el producto de calzado."
"Se debe realizar la pregunta sobre el signo ¿qué es? Y si la respuesta es una forma de reconocer alguno de los productos o servicios que ampara la solicitud debe denegarse.

	Si de una búsqueda en internet, el signo propuesto a registro identifica claramente uno de los productos o servicios debe denegarse.

	¿La designación que es común o usual de los productos o servicios, incluye otros elementos que doten al signo de distintividad? si es así el signo puede ser registrable.";Alta;Qué ocurre si un signo propuesto a registro identifica claramente uno de los productos o servicios amparados en la solicitud de patente?;Si un signo propuesto a registro identifica claramente uno de los productos o servicios amparados en la solicitud de patente, debe denegarse el registro.
