context;importance;human;response
"El INDECOPI a su vez, negó el registro del signo mixto SWISSDESIGN, para identificar productos de la clase 18, al evidenciar que el signo solicitado incluye la imagen del escudo de Suiza y que, en el presente caso, no se acreditó el consentimiento de la autoridad competente de Suiza213:

	Signos que reproduzcan o imiten signos de conformidad con normas técnicas (literal n) artículo 135 DA 486).

El literal n) del artículo 135 de la DA 486 dispone:

“Artículo 135.- No podrán registrarse como marcas los signos que: (…)

130

	reproduzcan o imiten signos de conformidad con normas técnicas, a menos que su registro sea solicitado por el organismo nacional competente en normas y calidades en los Países Miembros;”";Alta;Cuáles son las condiciones para el registro de marcas que reproducen o imitan signos de conformidad con normas técnicas según el artículo 135 de la DA 486?;"Según el artículo 135 de la DA 486, las condiciones para el registro de marcas que reproducen o imitan signos de conformidad con normas técnicas son las siguientes:

- El registro solo podrá solicitarse por el organismo nacional competente en normas y calidades en los Países Miembros.

No se mencionan otras condiciones específicas en el contexto proporcionado."
"Las normas técnicas son reglas y criterios creadas por consenso por especialistas, con la aprobación de un organismo reconocido para establecer estándares o condiciones mínimas que debe reunir un producto, proceso o servicio, para que sirva al uso al que está destinado.

Para identificarse, las normas se conforman de ciertos signos que se reconocen dependiendo de la industria o giro donde realizan sus actividades, por dar algunos ejemplos de normas técnicas internacionales:

ISO (Organización Internacional de Estandarización, por sus siglas en inglés) ISBN (Número de Libro Estándar Internacional, por sus siglas en inglés)

MPEG2 (Grupo de Expertos de Imágenes en Movimiento, por sus siglas en inglés)";Alta;Cuáles son algunas normas técnicas internacionales mencionadas en el contexto?;"Algunas normas técnicas internacionales mencionadas en el contexto incluyen:

- ISO (Organización Internacional de Estandarización)
- ISBN (Número de Libro Estándar Internacional)
- MPEG2 (Grupo de Expertos de Imágenes en Movimiento)"
"Esta prohibición no condiciona si el signo que se solicita a registro debe estar relacionado con los productos o servicios que se pretenden distinguir, por lo cual se entiende que si se presenta una marca que reproduzca o imite signos relativos a una norma técnica para cualquier clase de productos o servicios, se debe denegar si el solicitante no es el organismo que administra la norma técnica.

Ahora bien, debe tomarse en cuenta que, de acuerdo con lo dispuesto en la norma andina, esta prohibición de registro no se aplica si quien lo solicita es el organismo nacional competente en normas y calidades en los Países Miembros.

Consideraciones para determinar si el signo supera esta prohibición:

	¿El signo solicitado reproduce o imita un signo de conformidad con una norma técnica?";Alta;El signo solicitado reproduce o imita un signo de conformidad con una norma técnica?;"Sí, el signo solicitado puede reproducir o imitar un signo que esté en conformidad con una norma técnica. Sin embargo, es importante tener en cuenta que si la solicitud se hace por parte del organismo nacional competente en normas y calidades en los Países Miembros, esta prohibición no se aplicará.

En resumen, la reproducción o imitación de un signo que cumpla con una norma técnica puede ser compatible con el registro, salvo que el solicitante no sea el organismo encargado de administrar dicha norma."
"Esta prohibición se aplica independientemente de los productos o servicios que pretenda identificar el signo solicitado.

	Signos que reproduzcan, imiten o contengan la denominación de una variedad vegetal (literal o) artículo 135 DA 486).

El literal o) del artículo 135 de la DA 486 dispone:

“Artículo 135.- No podrán registrarse como marcas los signos que: (…)

	reproduzcan, imiten o incluyan la denominación de una variedad vegetal protegida en un País Miembro o en el extranjero, si el signo se

131

destinara a productos o servicios relativos a esa variedad o su uso fuere susceptible de causar confusión o asociación con la variedad; o”";Alta;Qué tipo de signo no puede registrarse según el artículo 135 DA 486?;Según el artículo 135 DA 486, no podrán registrarse como marcas los signos que reproduzcan, imiten o incluyan la denominación de una variedad vegetal protegida en un País Miembro o en el extranjero, si el signo se destinara a productos o servicios relativos a esa variedad o su uso fuere susceptible de causar confusión o asociación con la variedad.
"La variedad vegetal, de acuerdo con el artículo 3 de la Decisión 345, Régimen Común de Protección de los Derechos de los Obtentores de Variedades Vegetales (DA 345) se define como:

“Artículo 3.– Para los efectos de la presente Decisión, se adoptarán las siguientes definiciones:

(…)

VARIEDAD: Conjunto de individuos botánicos cultivados que se distinguen por determinados caracteres morfológicos, fisiológicos, citológicos, químicos, que se pueden perpetuar por reproducción, multiplicación o propagación”.";Alta;Qué define el artículo 3 de la Decisión 345 en relación con la variedad vegetal?;El artículo 3 de la Decisión 345 define a la variedad vegetal como un conjunto de individuos botánicos cultivados que se distinguen por determinados caracteres morfológicos, fisiológicos, citológicos o químicos, y que pueden perpetuar su existencia mediante reproducción, multiplicación o propagación.
"Ahora bien, las variedades vegetales con la finalidad de ser identificadas deben tener, entre otros requisitos, una denominación genérica que sea aceptable lingüísticamente, que se diferencie de otras denominaciones otorgadas, cuando se trate de variedades similares y para el caso que nos ocupa debe ser distinta a marcas registradas existentes214.

Esas denominaciones que identifican una variedad vegetal y que deben estar protegidas, son las que no pueden ser registradas como marcas, tal como lo establece el literal o) que se acaba de citar.";Alta;Cuál es el requisito para que una denominación genérica no pueda ser registrada como marca?;"Según el contexto proporcionado, una denominación genérica no puede ser registrada como marca si cumple con los siguientes requisitos:

1. Debe ser aceptable lingüísticamente.
2. Debe diferenciarse de otras denominaciones otorgadas para variedades similares.
3. En el caso en cuestión, debe ser distinta a marcas registradas existentes.

Estos requisitos aseguran que la denominación genérica cumpla con los estándares necesarios para identificar correctamente una variedad vegetal sin infringir derechos de marca existentes."
Como se desprende de este precepto legal, no sólo la identidad de la denominación de la variedad vegetal es irregistrable, también indica que las imitaciones, inclusiones o reproducciones de dicha denominación deberán denegarse, siempre que los productos o servicios que se quieran distinguir con esa propuesta de signo para registro estén relacionados con la variedad vegetal o pueda causar confusión. Por ejemplo, no sería registrable como marca la expresión ECU-01 para distinguir productos de la clase 31 (frutas y hortalizas sin procesar).;Alta;Cuál sería un ejemplo de denominación que no podría ser registrado como marca según el contexto proporcionado?;Según el contexto proporcionado, un ejemplo de denominación que no podría ser registrado como marca sería la expresión ECU-01 para distinguir productos de la clase 31 (frutas y hortalizas sin procesar). Esto se debe a que ECU-01 es una imitación o reproducción de la denominación de una variedad vegetal, lo cual está prohibido según el precepto legal mencionado.
"Esta propuesta a registro sería denegada porque cumple con los dos supuestos establecidos en la presente causal (i) reproduce una denominación protegida en Ecuador para identificar una variedad de caña de azúcar y (ii) los productos que intenta distinguir están destinados a amparar los mismos que distingue la denominación de la variedad vegetal, pues la caña de azúcar es un fruto agrícola.

Importante mencionar que esta causal traspasa el territorio andino, pues la prohibición de registro no solo está limitada a denominaciones de variedades vegetales protegidas en";Alta;Cuáles dos supuestos se utilizan para denegar la propuesta de registro de patente según el contexto proporcionado?;"Según el contexto proporcionado, los dos supuestos utilizados para denegar la propuesta de registro de patente son:

1. La denominación reproduce una variedad de caña de azúcar protegida en Ecuador.
2. Los productos que intenta distinguir están destinados a amparar los mismos que distingue la denominación de la variedad vegetal, ya que la caña de azúcar es un fruto agrícola."
"cualquier País Miembro, sino también a las protegidas en el extranjero, eso significa que si se pretende registrar como marca una denominación de variedad vegetal protegida únicamente en Argentina, por ejemplo, será suficiente para denegarla, sin verificar que se encuentre protegida en el País Miembro donde se realiza el estudio de registrabilidad marcaria.

Consideraciones para determinar si el signo supera esta prohibición:

	¿El signo reproduce, imita o incluye una denominación de una variedad vegetal?

	¿La denominación de la variedad vegetal está estrechamente relacionada con los productos que pretende distinguir el signo?

	¿La denominación de la variedad vegetal se encuentra protegida en algún País Miembro?";Alta;Qué ocurre si una denominación de variedad vegetal solo está protegida en Argentina y se intenta registrar como marca en un País Miembro?;Según el contexto proporcionado, si una denominación de variedad vegetal solo está protegada en Argentina y se intenta registrar como marca en un País Miembro, esto será suficiente para denegar la solicitud de registro sin necesidad de verificar si dicha denominación está protegida en otros países miembros.
"¿La denominación de la variedad vegetal se encuentra protegida en el extranjero?

	Se sugiere verificar en la base de datos PLUTO215 si la denominación de la variedad vegetal está reconocida como tal.

Por ejemplo, el INDECOPI, con fundamento en esta prohibición absoluta, negó el registro del signo MISIL, para identificar productos agrícolas y hortícolas de la clase 31, al evidenciar que el signo solicitado incluye en su conformación la denominación que corresponde a una variedad vegetal, a saber, MISIL216.

	Signos contrarios a la ley, a la moral, al orden público o a las buenas costumbres (literal p) artículo 135 DA 486).

El literal p) del artículo 135 de la DA 486 dispone:

“Artículo 135.- No podrán registrarse como marcas los signos que: (…)";Alta;Cuál es el criterio utilizado para negar el registro del signo MISIL según el INDECOPI?;Según el contexto proporcionado, el criterio utilizado por el INDECOPI para negar el registro del signo MISIL fue que este signo incluye la denominación de una variedad vegetal. Específicamente, el signo MISIL fue negado porque contiene en su conformación la denominación correspondiente a una variedad vegetal, lo cual es contrario al literal p) del artículo 135 DA 486 que prohíbe el registro de marcas que incluyan signos contrarios a la ley, a la moral, al orden público o a las buenas costumbres.
"sean contrarios a la ley, a la moral, al orden público o a las buenas costumbres;”

Para entender qué signos pueden ser contrarios a la ley, a la moral, al orden público o a las buenas costumbres es importante definir esos cuatro conceptos.

En primer lugar, en relación con la ley, el TJCA, señaló: “el concepto de ley se restringe a aquella que está soportada en el interés general y protege valores fundamentales para la sociedad. Por tal motivo, adquiere el carácter de imperativa y no puede ser desconocida por acuerdos basados en la autonomía de la voluntad privada.”217

133";Alta;Cuál es el criterio legal utilizado para determinar si un signo puede ser considerado contrARIO a la ley?;"Según el contexto proporcionado, el criterio legal utilizado para determinar si un signo puede ser considerado contrario a la ley se basa en que esa ley debe estar soportada en el interés general y proteger valores fundamentales para la sociedad. Esta ley adquiere entonces carácter imperativo, es decir, no puede ser ignorada o desestimada por acuerdos basados en la autonomía de la voluntad privada.

En resumen, un signo será considerado contrario a la ley si no se alinea con los intereses generales y valores fundamentales de la sociedad."
"Clase 25. Vestuario.

Sobra decir que ese signo gráfico no puede ser susceptible de registro dada su percepción inmediata como símbolo nazi, que, aunque puede tener significados positivos derivados de su origen antes del nazismo, en esta época el colectivo lo entiende como una imagen intolerable al interés general al generar, como mínimo, una apología a la violencia y alterar el orden público.

Algunos signos que en su significado denigran o son despectivos o peyorativos para la mayoría, van en contra de la moral y las buenas costumbres, como por ejemplo HIJO DE PUTA, que, aunque puede ser una palabra de uso promedio generalizado en un territorio, sigue siendo ofensiva y altisonante.

Consideraciones para determinar si el signo supera esta prohibición:";Alta;Cuáles son los factores considerados para determinar si un signo puede ser susceptible a registro patentario?;"NO INFORMATION

El contexto proporcionado no contiene información sobre los factores considerados para determinar si un signo puede ser susceptible a registro patentario. En lugar de eso, el texto se centra en explicar por qué ciertos símbolos y palabras no pueden registrarse debido a su connotación negativa o ofensiva."
"¿El signo tiene una connotación peyorativa, denigrante u ofensiva?

	¿El signo puede ser considerado a simple vista como una apología a la violencia o un delito?

	Debe considerarse si el signo en la época de estudio tiene una connotación que vaya en contra de la ley, la moral, el orden público o las buenas costumbres.

	Aunque este tipo de prohibiciones tiene una connotación subjetiva, el análisis para determinar su registrabilidad deberá ser objetivo y estar basado en el interés general.

Con fundamento en esta prohibición absoluta, el SENAPI, por ejemplo, negó el registro del siguiente signo mixto para identificar servicios de entretenimiento (clase 41)220:";Alta;El signo mixto negado por el SENAPI tiene una connotación que va en contra de la ley, la moral, el orden público o las buenas costumbres?;Sí, el signo mixto negado por el SENAPI tiene una connotación que va en contra de la ley, la moral, el orden público o las buenas costumbres. Según el contexto proporcionado, el análisis para determinar la registrabilidad debe considerarse subjetivo pero el resultado final debe estar basado en el interés general y en este caso específico, el signo fue negado debido a que puede ser considerado una apología a la violencia o un delito a simple vista.
"En consideración del SENAPI, “pretender el registro de “SAN JUDAS TADEO” se encuentra dentro de la causal de irregistrabilidad (…), debido a que resulta imposible el registro como marca de un nombre cuya acepción se encuentra dentro del catolicismo, por lo que su registro afecta la moral pública dentro de las corrientes religiosas de cada época, más cuando lo que se pretende proteger con dicha acepción son servicios de entretenimiento, así como los servicios destinados a entretener o divertir.

Por tanto, el signo solicitado para registro no cuenta con la suficiente distintividad ""intrínseca"" para obtener registro, por lo que no puede obtener derechos de exclusividad sobre este nombre a una persona natural ya que el signo solicitado es propio de la Religión Católica”.";Alta;"Cuál es la razón para considerar el registro de la marca ""SAN JUDAS TADEO"" como irregistrable según el SENAPI?";"Según el contexto proporcionado, el registro de la marca ""SAN JUDAS TADEO"" se considera irregistrable debido a que este nombre tiene una acepción relacionada con el catolicismo. Su uso para servicios de entretenimiento podría afectar la moral pública dentro de las corrientes religiosas actuales. Además, el signo solicitado carece de suficiente distintividad ""intrínseca"" para obtener registro, lo que significa que no se distingue de otros nombres en un contexto general y puede ser confundido con elementos propios de la Religión Católica."
"La SIC por su parte, en aplicación de esta causal, negó el registro del signo mixto LA MIERDA DE VACA.COM CON AGUA Y MIERDA NO HAY COSECHA QUE SE PIERDA,

con el que se pretendía distinguir servicios médicos, servicios veterinarios y servicios de agricultura, comprendidos en la clase 44221:

En concepto de la SIC, “como se puede apreciar, la expresión LA MIERDA resulta demasiado fuerte, agresiva, basta y ordinaria, motivo por el cual su uso dentro de nuestro léxico normal está mal visto, pues denota irrespeto frente a su interlocutor. En efecto, considera esta oficina que la solicitud objeto de análisis resulta contraria a las buenas costumbres y a la moral que impera en nuestro país”.";Alta;Por qué razón rechazó la SIC el registro del signo mixto propuesto para distinguir servicios médicos, servicios veterinarios y servicios de agricultura?;"La SIC rechazó el registro del signo mixto ""LA MIERDA DE VACA.COM CON AGUA Y MIERDA NO HAY COSECHA QUE SE PIERDA"" porque considera que la expresión ""LA MIERDA"" es demasiado fuerte, agresiva y vulgar. Según la oficina, este tipo de lenguaje denota un irrespeto hacia el interlocutor y está mal visto en nuestro léxico normal. Además, esta oficina considera que la solicitud es contraria a las buenas costumbres y a la moral que se practica en el país."
"El SENADI negó el registro del signo PORNO NARCO MUSICA más logotipo, solicitado para identificar servicios de la clase 41. En consideración de la oficina: “Una vez realizado el examen de registrabilidad se concluye que la denominación solicitada se encuentra incursa en la prohibición de registro constante en el Artículo 135- literal p) de la Decisión 486, que dice “No podrán registrarse como marcas los signos que sean contrarios a la

ley, a la moral, al orden público o a las buenas costumbres; en concordancia Art. 344 literal r), del Código Orgánico de la Economía Social de los Conocimientos, Creatividad e Innovación”.222";Alta;Cuál es el motivo dado por el SENADI para negar el registro del signo PORNO NARCO MUSICA?;"El motivo dado por el SENADI para negar el registro del signo ""PORNO NARCO MUSICA"" es que esta denominación se encuentra incursa en la prohibición de registro constante en el Artículo 135- literal p) de la Decisión 486, lo cual establece que no podrán registrarse como marcas los signos que sean contrarios a la ley, a la moral, al orden público o a las buenas costumbres."
"El INDECOPI, a su vez, negó el registro del signo mixto CRACK, solicitado para identificar productos de la clase 5 (productos farmacéuticos; fungicidas, herbicidas, plaguicidas; insecticidas)223:

De acuerdo con lo señalado por la oficina, el signo solicitado esta incurso en la causal de irregistrabilidad analizada, toda vez que hace referencia a una droga en base a cocaína.

	Signos que sean idénticos o similares a una marca país protegida por la CAN (artículo 15 de la DA 876).

La DA 876 define la marca país como sigue:";Alta;Cuál es la razón para el negativo en el registro del signo mixto CRACK según la oficina?;"Según la información proporcionada, la razón para el negativo en el registro del signo mixto CRACK solicitado por la oficina fue que este signo hace referencia a una droga basada en cocaína. Sin embargo, esta razón no exactamente corresponde al motivo dado en el contexto, ya que allí se menciona un motivo relacionado con la marca país protegida por la CAN. Dado que el contexto solo proporciona una de las razones posibles y no especifica cuál fue realmente la causa del negativo, se puede inferir que la razón dada (referencia a droga basada en cocaína) podría ser un error o falta de información.

Sin embargo, teniendo en cuenta solo el contexto proporcionado, NO INFORMATION para responder directamente sobre la razón exacta según la oficina."
"“Artículo 3. Constituye marca país cualquier signo designado o empleado por un País Miembro para promover su imagen dentro y fuera del país, y para promocionar, entre otros, el turismo, la cultura, la gastronomía, la producción nacional, las exportaciones o las inversiones del País Miembro.”

En el mismo ordenamiento andino se estableció que no podrá registrarse como marca un signo que sea idéntico o semejante a una marca país protegida de conformidad con aquél. Al respecto, la disposición señala:

“Artículo 15.- La oficina nacional competente denegará, de oficio o a petición de parte, el registro de cualquier signo distintivo, que sea idéntico o similar a una marca país protegida de conformidad con la presente Decisión.

136";Alta;Qué ocurre si se presenta un signo distintivo que es idéntico o similar a una marca país protegida según el contexto proporcionado?;Según el contexto proporcionado, si se presenta un signo distintivo que sea idéntico o similar a una marca país protegida, la oficina nacional competente denegará el registro de ese signo. Esto ocurre tanto por iniciativa propia (de oficio) como a petición de parte interesada.
"136

Cada País Miembro dispondrá que su oficina nacional competente consulte las marcas país comunicadas en el marco de esta Decisión y las tenga en cuenta al adoptar decisiones sobre el registro de signos distintivos, de conformidad con su procedimiento interno. Esta disposición no tendrá aplicación cuando el registro del signo distintivo sea solicitado por el mismo titular o por quien ejerza los derechos de la marca país, o cualquier persona expresamente autorizada.”

En este sentido, es una obligación dar protección a las marcas país, conforme a la DA 876.

Los Países Miembros de la CAN cuentan con las siguientes marca país:

	Excepción a algunas prohibiciones absolutas: distintividad sobrevenida (último párrafo del artículo 135 de la DA 486).";Alta;Cuáles son los requisitos para que la oficina nacional competente considere las marcas país comunicadas en el marco de esta Decisión al adoptar decisiones sobre el registro de signos distintivos?;"Según el contexto proporcionado, la oficina nacional competente tendrá en cuenta las marcas país comunicadas en el marco de esta Decisión al adoptar decisiones sobre el registro de signos distintivos siempre que no se trate de una solicitud de registro realizada por:

1. El mismo titular del signo distintivo.
2. Quien ejerza los derechos de la marca país.
3. Cualquier persona expresamente autorizada.

Esto implica que, en general, las marcas país deben ser consultadas y consideradas, pero no lo son cuando el registro se solicita por uno de estos casos específicos mencionados."
Aún y cuando los signos carezcan de distintividad, sean descriptivos, sean el nombre genérico o técnico, constituyan la designación usual de los productos o servicios a distinguir, o consistan en un color aisladamente considerado que no esté delimitado por una forma determinada, la DA 486, en el último párrafo del artículo 135, establece que pueden ser registrados como marca, siempre que hayan adquirido en el comercio una distintividad por el uso.;Alta;Cuáles son las condiciones bajo las cuales los signos que carecen de distintividad pueden ser registrados como marcas según la DA 486?;Según la DA 486, específicamente en el último párrafo del artículo 135, los signos que carezcan de distintividad, sean descriptivos, sean el nombre genérico o técnico, constituyan la designación usual de los productos o servicios a distinguir, o consistan en un color aisladamente considerado que no esté delimitado por una forma determinada, pueden ser registrados como marcas siempre y cuando hayan adquirido distintividad a través del uso en el comercio.
