context;importance;human;response
"Las clases de la Clasificación Internacional referida en el párrafo anterior no determinarán la similitud ni la disimilitud de los productos o servicios indicados expresamente.

CAPITULO III

De los Derechos y Limitaciones conferidos por la Marca

Artículo 152.- El registro de una marca tendrá una duración de diez años contados a partir de la fecha de su concesión y podrá renovarse por períodos sucesivos de diez años.";Alta;¿Durante qué período de tiempo se registra una marca según el artículo 152?;El período de duración inicial del registro de una marca según el artículo 152 es de diez años.
"Las clases de la Clasificación Internacional referida en el párrafo anterior no determinarán la similitud ni la disimilitud de los productos o servicios indicados expresamente.

CAPITULO III

De los Derechos y Limitaciones conferidos por la Marca

Artículo 152.- El registro de una marca tendrá una duración de diez años contados a partir de la fecha de su concesión y podrá renovarse por períodos sucesivos de diez años.";Alta;¿Cuál es la duración del registro de una marca establecida en el artículo 152?;El período de duración inicial del registro de una marca según el artículo 152 es de diez años.
Artículo 153.- El titular del registro, o quien tuviere legítimo interés, deberá solicitar la renovación del registro ante la oficina nacional competente, dentro de los seis meses anteriores a la expiración del registro. No obstante, tanto el titular del registro como quien tuviere legítimo interés gozarán de un plazo de gracia de seis meses, contados a partir de la fecha de vencimiento del registro, para solicitar su renovación. A tal efecto acompañará los comprobantes de pago de las tasas establecidas, pagando conjuntamente el recargo correspondiente si así lo permiten las normas internas de los Países Miembros. Durante el plazo referido, el registro de marca mantendrá su plena vigencia.;Alta;Dentro de qué período debe solicitarse la renovación del registro ante la oficina nacional competente?;Debido a la información proporcionada en el contexto, se debe solicitar la renovación del registro del marcado ante la oficina nacional competente dentro de los seis meses anteriores a la expiración del registro.
Artículo 153.- El titular del registro, o quien tuviere legítimo interés, deberá solicitar la renovación del registro ante la oficina nacional competente, dentro de los seis meses anteriores a la expiración del registro. No obstante, tanto el titular del registro como quien tuviere legítimo interés gozarán de un plazo de gracia de seis meses, contados a partir de la fecha de vencimiento del registro, para solicitar su renovación. A tal efecto acompañará los comprobantes de pago de las tasas establecidas, pagando conjuntamente el recargo correspondiente si así lo permiten las normas internas de los Países Miembros. Durante el plazo referido, el registro de marca mantendrá su plena vigencia.;Alta;¿Dentro de qué plazo temporal se requiere solicitar la renovación del registro del marcado ante la oficina nacional competente?;Debido a la información proporcionada en el contexto, se debe solicitar la renovación del registro del marcado ante la oficina nacional competente dentro de los seis meses anteriores a la expiración del registro.
Artículo 153.- El titular del registro, o quien tuviere legítimo interés, deberá solicitar la renovación del registro ante la oficina nacional competente, dentro de los seis meses anteriores a la expiración del registro. No obstante, tanto el titular del registro como quien tuviere legítimo interés gozarán de un plazo de gracia de seis meses, contados a partir de la fecha de vencimiento del registro, para solicitar su renovación. A tal efecto acompañará los comprobantes de pago de las tasas establecidas, pagando conjuntamente el recargo correspondiente si así lo permiten las normas internas de los Países Miembros. Durante el plazo referido, el registro de marca mantendrá su plena vigencia.;Alta;¿En qué período se necesita renovar el registro del marcado en la oficina nacional competente?;Debido a la información proporcionada en el contexto, se debe solicitar la renovación del registro del marcado ante la oficina nacional competente dentro de los seis meses anteriores a la expiración del registro.
Artículo 153.- El titular del registro, o quien tuviere legítimo interés, deberá solicitar la renovación del registro ante la oficina nacional competente, dentro de los seis meses anteriores a la expiración del registro. No obstante, tanto el titular del registro como quien tuviere legítimo interés gozarán de un plazo de gracia de seis meses, contados a partir de la fecha de vencimiento del registro, para solicitar su renovación. A tal efecto acompañará los comprobantes de pago de las tasas establecidas, pagando conjuntamente el recargo correspondiente si así lo permiten las normas internas de los Países Miembros. Durante el plazo referido, el registro de marca mantendrá su plena vigencia.;Alta;¿Durante qué período se hace necesario renovar el registro del marcado en la oficina nacional competente?;Debido a la información proporcionada en el contexto, se debe solicitar la renovación del registro del marcado ante la oficina nacional competente dentro de los seis meses anteriores a la expiración del registro.
Artículo 153.- El titular del registro, o quien tuviere legítimo interés, deberá solicitar la renovación del registro ante la oficina nacional competente, dentro de los seis meses anteriores a la expiración del registro. No obstante, tanto el titular del registro como quien tuviere legítimo interés gozarán de un plazo de gracia de seis meses, contados a partir de la fecha de vencimiento del registro, para solicitar su renovación. A tal efecto acompañará los comprobantes de pago de las tasas establecidas, pagando conjuntamente el recargo correspondiente si así lo permiten las normas internas de los Países Miembros. Durante el plazo referido, el registro de marca mantendrá su plena vigencia.;Alta;¿En qué momento se necesita renovar el registro del marcado en la oficina nacional competente?;Debido a la información proporcionada en el contexto, se debe solicitar la renovación del registro del marcado ante la oficina nacional competente dentro de los seis meses anteriores a la expiración del registro.
Artículo 153.- El titular del registro, o quien tuviere legítimo interés, deberá solicitar la renovación del registro ante la oficina nacional competente, dentro de los seis meses anteriores a la expiración del registro. No obstante, tanto el titular del registro como quien tuviere legítimo interés gozarán de un plazo de gracia de seis meses, contados a partir de la fecha de vencimiento del registro, para solicitar su renovación. A tal efecto acompañará los comprobantes de pago de las tasas establecidas, pagando conjuntamente el recargo correspondiente si así lo permiten las normas internas de los Países Miembros. Durante el plazo referido, el registro de marca mantendrá su plena vigencia.;Alta;¿Dentro de qué período se hace necesario renovar el registro del marcado en la oficina nacional competente?;Debido a la información proporcionada en el contexto, se debe solicitar la renovación del registro del marcado ante la oficina nacional competente dentro de los seis meses anteriores a la expiración del registro.
"A efectos de la renovación no se exigirá prueba de uso de la marca y se renovará de manera automática, en los mismos términos del registro original. Sin embargo, el titular podrá reducir o limitar los productos o servicios indicados en el registro original.

Artículo 154.- El derecho al uso exclusivo de una marca se adquirirá por el registro de la misma ante la respectiva oficina nacional competente.

Artículo 155.- El registro de una marca confiere a su titular el derecho de impedir a cualquier tercero realizar, sin su consentimiento, los siguientes actos:";Alta;Qué ocurre con la renovación del registro de una marca en términos de uso y productos o servicios indicados?;En términos de renovación, no se exigirá prueba de uso de la marca ni se requerirá que los productos o servicios sean utilizados. El registro será renovado automáticamente en los mismos términos del registro original. Sin embargo, el titular tiene la opción de reducir o limitar los productos o servicios indicados en el registro original si así lo desea.
"A efectos de la renovación no se exigirá prueba de uso de la marca y se renovará de manera automática, en los mismos términos del registro original. Sin embargo, el titular podrá reducir o limitar los productos o servicios indicados en el registro original.

Artículo 154.- El derecho al uso exclusivo de una marca se adquirirá por el registro de la misma ante la respectiva oficina nacional competente.

Artículo 155.- El registro de una marca confiere a su titular el derecho de impedir a cualquier tercero realizar, sin su consentimiento, los siguientes actos:";Alta;¿Qué sucede con la renovación del registro de una marca en relación con la utilización y los productos o servicios mencionados?;En términos de renovación, no se exigirá prueba de uso de la marca ni se requerirá que los productos o servicios sean utilizados. El registro será renovado automáticamente en los mismos términos del registro original. Sin embargo, el titular tiene la opción de reducir o limitar los productos o servicios indicados en el registro original si así lo desea.
"A efectos de la renovación no se exigirá prueba de uso de la marca y se renovará de manera automática, en los mismos términos del registro original. Sin embargo, el titular podrá reducir o limitar los productos o servicios indicados en el registro original.

Artículo 154.- El derecho al uso exclusivo de una marca se adquirirá por el registro de la misma ante la respectiva oficina nacional competente.

Artículo 155.- El registro de una marca confiere a su titular el derecho de impedir a cualquier tercero realizar, sin su consentimiento, los siguientes actos:";Alta;¿Cómo afecta la renovación del registro de una marca a la prueba de uso y a los productos o servicios indicados?;En términos de renovación, no se exigirá prueba de uso de la marca ni se requerirá que los productos o servicios sean utilizados. El registro será renovado automáticamente en los mismos términos del registro original. Sin embargo, el titular tiene la opción de reducir o limitar los productos o servicios indicados en el registro original si así lo desea.
"A efectos de la renovación no se exigirá prueba de uso de la marca y se renovará de manera automática, en los mismos términos del registro original. Sin embargo, el titular podrá reducir o limitar los productos o servicios indicados en el registro original.

Artículo 154.- El derecho al uso exclusivo de una marca se adquirirá por el registro de la misma ante la respectiva oficina nacional competente.

Artículo 155.- El registro de una marca confiere a su titular el derecho de impedir a cualquier tercero realizar, sin su consentimiento, los siguientes actos:";Alta;¿Qué cambios se producen en la renovación del registro de una marca en cuanto al uso y los productos o servicios señalados?;En términos de renovación, no se exigirá prueba de uso de la marca ni se requerirá que los productos o servicios sean utilizados. El registro será renovado automáticamente en los mismos términos del registro original. Sin embargo, el titular tiene la opción de reducir o limitar los productos o servicios indicados en el registro original si así lo desea.
"A efectos de la renovación no se exigirá prueba de uso de la marca y se renovará de manera automática, en los mismos términos del registro original. Sin embargo, el titular podrá reducir o limitar los productos o servicios indicados en el registro original.

Artículo 154.- El derecho al uso exclusivo de una marca se adquirirá por el registro de la misma ante la respectiva oficina nacional competente.

Artículo 155.- El registro de una marca confiere a su titular el derecho de impedir a cualquier tercero realizar, sin su consentimiento, los siguientes actos:";Alta;¿Cómo se renueva el registro de una marca en relación con la utilización y los productos o servicios mencionados?;En términos de renovación, no se exigirá prueba de uso de la marca ni se requerirá que los productos o servicios sean utilizados. El registro será renovado automáticamente en los mismos términos del registro original. Sin embargo, el titular tiene la opción de reducir o limitar los productos o servicios indicados en el registro original si así lo desea.
"A efectos de la renovación no se exigirá prueba de uso de la marca y se renovará de manera automática, en los mismos términos del registro original. Sin embargo, el titular podrá reducir o limitar los productos o servicios indicados en el registro original.

Artículo 154.- El derecho al uso exclusivo de una marca se adquirirá por el registro de la misma ante la respectiva oficina nacional competente.

Artículo 155.- El registro de una marca confiere a su titular el derecho de impedir a cualquier tercero realizar, sin su consentimiento, los siguientes actos:";Alta;¿Qué implicaciones tiene la renovación del registro de una marca en términos de uso y productos o servicios indicados?;En términos de renovación, no se exigirá prueba de uso de la marca ni se requerirá que los productos o servicios sean utilizados. El registro será renovado automáticamente en los mismos términos del registro original. Sin embargo, el titular tiene la opción de reducir o limitar los productos o servicios indicados en el registro original si así lo desea.
"aplicar o colocar la marca o un signo distintivo idéntico o semejante sobre productos para los cuales se ha registrado la marca; sobre productos vinculados a los servicios para los cuales ésta se ha registrado; o sobre los envases, envolturas, embalajes o acondicionamientos de tales productos;

		suprimir o modificar la marca con fines comerciales, después de que se hubiese aplicado o colocado sobre los productos para los cuales se ha registrado la marca; sobre los productos vinculados a los servicios para los cuales ésta se ha registrado; o sobre los envases, envolturas, embalajes o acondicionamientos de tales productos;

	fabricar etiquetas, envases, envolturas, embalajes u otros materiales que reproduzcan o contengan la marca, así como comercializar o detentar tales materiales;";Alta;Qué acciones están prohibidas según el contexto proporcionado relacionadas con la marca registrada?;"Según el contexto proporcionado, las acciones prohibidas relacionadas con una marca registrada incluyen:

1. Aplicar o colocar la marca o un signo distintivo idéntico o semejante sobre productos para los cuales se ha registrado la marca; sobre productos vinculados a los servicios para los cuales ésta se ha registrado; o sobre los envases, envolturas, embalajes o acondicionamientos de tales productos.
2. Suprimir o modificar la marca con fines comerciales, después de que se hubiese aplicado o colocado sobre los productos para los cuales se ha registrado la marca; sobre los productos vinculados a los servicios para los cuales ésta se ha registrado; o sobre los envases, envolturas, embalajes o acondicionamientos de tales productos.
3. Fabricar etiquetas, envases, envolturas, embalajes u otros materiales que reproduzcan o contengan la marca, así como comercializar o detentar tales materiales.

Estas acciones están prohibidas para evitar el uso no autorizado y preservar la integridad de la marca registrada."
"aplicar o colocar la marca o un signo distintivo idéntico o semejante sobre productos para los cuales se ha registrado la marca; sobre productos vinculados a los servicios para los cuales ésta se ha registrado; o sobre los envases, envolturas, embalajes o acondicionamientos de tales productos;

		suprimir o modificar la marca con fines comerciales, después de que se hubiese aplicado o colocado sobre los productos para los cuales se ha registrado la marca; sobre los productos vinculados a los servicios para los cuales ésta se ha registrado; o sobre los envases, envolturas, embalajes o acondicionamientos de tales productos;

	fabricar etiquetas, envases, envolturas, embalajes u otros materiales que reproduzcan o contengan la marca, así como comercializar o detentar tales materiales;";Alta;¿Qué acciones están prohibidas en relación con la marca registrada;"Según el contexto proporcionado, las acciones prohibidas relacionadas con una marca registrada incluyen:

1. Aplicar o colocar la marca o un signo distintivo idéntico o semejante sobre productos para los cuales se ha registrado la marca; sobre productos vinculados a los servicios para los cuales ésta se ha registrado; o sobre los envases, envolturas, embalajes o acondicionamientos de tales productos.
2. Suprimir o modificar la marca con fines comerciales, después de que se hubiese aplicado o colocado sobre los productos para los cuales se ha registrado la marca; sobre los productos vinculados a los servicios para los cuales ésta se ha registrado; o sobre los envases, envolturas, embalajes o acondicionamientos de tales productos.
3. Fabricar etiquetas, envases, envolturas, embalajes u otros materiales que reproduzcan o contengan la marca, así como comercializar o detentar tales materiales.

Estas acciones están prohibidas para evitar el uso no autorizado y preservar la integridad de la marca registrada."
"aplicar o colocar la marca o un signo distintivo idéntico o semejante sobre productos para los cuales se ha registrado la marca; sobre productos vinculados a los servicios para los cuales ésta se ha registrado; o sobre los envases, envolturas, embalajes o acondicionamientos de tales productos;

		suprimir o modificar la marca con fines comerciales, después de que se hubiese aplicado o colocado sobre los productos para los cuales se ha registrado la marca; sobre los productos vinculados a los servicios para los cuales ésta se ha registrado; o sobre los envases, envolturas, embalajes o acondicionamientos de tales productos;

	fabricar etiquetas, envases, envolturas, embalajes u otros materiales que reproduzcan o contengan la marca, así como comercializar o detentar tales materiales;";Alta;"según el contexto proporcionado?
¿Qué acciones no se permiten en relación con la marca registrada";"Según el contexto proporcionado, las acciones prohibidas relacionadas con una marca registrada incluyen:

1. Aplicar o colocar la marca o un signo distintivo idéntico o semejante sobre productos para los cuales se ha registrado la marca; sobre productos vinculados a los servicios para los cuales ésta se ha registrado; o sobre los envases, envolturas, embalajes o acondicionamientos de tales productos.
2. Suprimir o modificar la marca con fines comerciales, después de que se hubiese aplicado o colocado sobre los productos para los cuales se ha registrado la marca; sobre los productos vinculados a los servicios para los cuales ésta se ha registrado; o sobre los envases, envolturas, embalajes o acondicionamientos de tales productos.
3. Fabricar etiquetas, envases, envolturas, embalajes u otros materiales que reproduzcan o contengan la marca, así como comercializar o detentar tales materiales.

Estas acciones están prohibidas para evitar el uso no autorizado y preservar la integridad de la marca registrada."
"aplicar o colocar la marca o un signo distintivo idéntico o semejante sobre productos para los cuales se ha registrado la marca; sobre productos vinculados a los servicios para los cuales ésta se ha registrado; o sobre los envases, envolturas, embalajes o acondicionamientos de tales productos;

		suprimir o modificar la marca con fines comerciales, después de que se hubiese aplicado o colocado sobre los productos para los cuales se ha registrado la marca; sobre los productos vinculados a los servicios para los cuales ésta se ha registrado; o sobre los envases, envolturas, embalajes o acondicionamientos de tales productos;

	fabricar etiquetas, envases, envolturas, embalajes u otros materiales que reproduzcan o contengan la marca, así como comercializar o detentar tales materiales;";Alta;"según el contexto dado?
¿Qué prácticas están prohibidas en relación con la marca registrada";"Según el contexto proporcionado, las acciones prohibidas relacionadas con una marca registrada incluyen:

1. Aplicar o colocar la marca o un signo distintivo idéntico o semejante sobre productos para los cuales se ha registrado la marca; sobre productos vinculados a los servicios para los cuales ésta se ha registrado; o sobre los envases, envolturas, embalajes o acondicionamientos de tales productos.
2. Suprimir o modificar la marca con fines comerciales, después de que se hubiese aplicado o colocado sobre los productos para los cuales se ha registrado la marca; sobre los productos vinculados a los servicios para los cuales ésta se ha registrado; o sobre los envases, envolturas, embalajes o acondicionamientos de tales productos.
3. Fabricar etiquetas, envases, envolturas, embalajes u otros materiales que reproduzcan o contengan la marca, así como comercializar o detentar tales materiales.

Estas acciones están prohibidas para evitar el uso no autorizado y preservar la integridad de la marca registrada."
"aplicar o colocar la marca o un signo distintivo idéntico o semejante sobre productos para los cuales se ha registrado la marca; sobre productos vinculados a los servicios para los cuales ésta se ha registrado; o sobre los envases, envolturas, embalajes o acondicionamientos de tales productos;

		suprimir o modificar la marca con fines comerciales, después de que se hubiese aplicado o colocado sobre los productos para los cuales se ha registrado la marca; sobre los productos vinculados a los servicios para los cuales ésta se ha registrado; o sobre los envases, envolturas, embalajes o acondicionamientos de tales productos;

	fabricar etiquetas, envases, envolturas, embalajes u otros materiales que reproduzcan o contengan la marca, así como comercializar o detentar tales materiales;";Alta;"según el contexto suministrado?
¿Qué actividades no están permitidas en relación con la marca registrada";"Según el contexto proporcionado, las acciones prohibidas relacionadas con una marca registrada incluyen:

1. Aplicar o colocar la marca o un signo distintivo idéntico o semejante sobre productos para los cuales se ha registrado la marca; sobre productos vinculados a los servicios para los cuales ésta se ha registrado; o sobre los envases, envolturas, embalajes o acondicionamientos de tales productos.
2. Suprimir o modificar la marca con fines comerciales, después de que se hubiese aplicado o colocado sobre los productos para los cuales se ha registrado la marca; sobre los productos vinculados a los servicios para los cuales ésta se ha registrado; o sobre los envases, envolturas, embalajes o acondicionamientos de tales productos.
3. Fabricar etiquetas, envases, envolturas, embalajes u otros materiales que reproduzcan o contengan la marca, así como comercializar o detentar tales materiales.

Estas acciones están prohibidas para evitar el uso no autorizado y preservar la integridad de la marca registrada."
"aplicar o colocar la marca o un signo distintivo idéntico o semejante sobre productos para los cuales se ha registrado la marca; sobre productos vinculados a los servicios para los cuales ésta se ha registrado; o sobre los envases, envolturas, embalajes o acondicionamientos de tales productos;

		suprimir o modificar la marca con fines comerciales, después de que se hubiese aplicado o colocado sobre los productos para los cuales se ha registrado la marca; sobre los productos vinculados a los servicios para los cuales ésta se ha registrado; o sobre los envases, envolturas, embalajes o acondicionamientos de tales productos;

	fabricar etiquetas, envases, envolturas, embalajes u otros materiales que reproduzcan o contengan la marca, así como comercializar o detentar tales materiales;";Alta;"según el contexto mencionado?
¿Qué conductas están prohibidas en relación con la marca registrada";"Según el contexto proporcionado, las acciones prohibidas relacionadas con una marca registrada incluyen:

1. Aplicar o colocar la marca o un signo distintivo idéntico o semejante sobre productos para los cuales se ha registrado la marca; sobre productos vinculados a los servicios para los cuales ésta se ha registrado; o sobre los envases, envolturas, embalajes o acondicionamientos de tales productos.
2. Suprimir o modificar la marca con fines comerciales, después de que se hubiese aplicado o colocado sobre los productos para los cuales se ha registrado la marca; sobre los productos vinculados a los servicios para los cuales ésta se ha registrado; o sobre los envases, envolturas, embalajes o acondicionamientos de tales productos.
3. Fabricar etiquetas, envases, envolturas, embalajes u otros materiales que reproduzcan o contengan la marca, así como comercializar o detentar tales materiales.

Estas acciones están prohibidas para evitar el uso no autorizado y preservar la integridad de la marca registrada."
"aplicar o colocar la marca o un signo distintivo idéntico o semejante sobre productos para los cuales se ha registrado la marca; sobre productos vinculados a los servicios para los cuales ésta se ha registrado; o sobre los envases, envolturas, embalajes o acondicionamientos de tales productos;

		suprimir o modificar la marca con fines comerciales, después de que se hubiese aplicado o colocado sobre los productos para los cuales se ha registrado la marca; sobre los productos vinculados a los servicios para los cuales ésta se ha registrado; o sobre los envases, envolturas, embalajes o acondicionamientos de tales productos;

	fabricar etiquetas, envases, envolturas, embalajes u otros materiales que reproduzcan o contengan la marca, así como comercializar o detentar tales materiales;";Alta;según el contexto presentado?;"Según el contexto proporcionado, las acciones prohibidas relacionadas con una marca registrada incluyen:

1. Aplicar o colocar la marca o un signo distintivo idéntico o semejante sobre productos para los cuales se ha registrado la marca; sobre productos vinculados a los servicios para los cuales ésta se ha registrado; o sobre los envases, envolturas, embalajes o acondicionamientos de tales productos.
2. Suprimir o modificar la marca con fines comerciales, después de que se hubiese aplicado o colocado sobre los productos para los cuales se ha registrado la marca; sobre los productos vinculados a los servicios para los cuales ésta se ha registrado; o sobre los envases, envolturas, embalajes o acondicionamientos de tales productos.
3. Fabricar etiquetas, envases, envolturas, embalajes u otros materiales que reproduzcan o contengan la marca, así como comercializar o detentar tales materiales.

Estas acciones están prohibidas para evitar el uso no autorizado y preservar la integridad de la marca registrada."
"usar en el comercio un signo idéntico o similar a la marca respecto de cualesquiera productos o servicios, cuando tal uso pudiese causar confusión o un riesgo de asociación con el titular del registro. Tratándose del uso de un signo idéntico para productos o servicios idénticos se presumirá que existe riesgo de confusión;

		usar en el comercio un signo idéntico o similar a una marca notoriamente conocida respecto de cualesquiera productos o servicios, cuando ello pudiese causar al titular del registro un daño económico o comercial injusto por razón de una dilución de la fuerza distintiva o del valor comercial o publicitario de la marca, o por razón de un aprovechamiento injusto del prestigio de la marca o de su titular;";Alta;Cuáles son los factores que determinan la existencia de riesgo de confusión en el uso de signos idénticos o similares a una marca registrada?;"Según el contexto proporcionado, los factores que determinan la existencia de riesgo de confusión en el uso de signos idénticos o similares a una marca registrada son:

1. El uso de un signo idéntico o similar a la marca registrada.
2. Este uso se realice respecto de productos o servicios.
3. El uso pueda causar confusión entre los consumidores, lo que podría llevar a un riesgo de asociación con el titular del registro.

En particular, si el signo usado es idéntico al de la marca registrada y se aplica a productos o servicios idénticos, se presumirá automáticamente que existe un riesgo de confusión."
